660nm,730nm,850nm,940nm
17608.000000,49594.000000,5264.000000,15685.000000
17587.000000,49576.000000,5210.000000,15642.000000
17547.000000,49532.000000,5129.000000,15548.000000
17494.000000,49470.000000,5033.000000,15434.000000
17458.000000,49434.000000,4966.000000,15366.000000
17428.000000,49409.000000,4912.000000,15316.000000
17376.000000,49354.000000,4827.000000,15224.000000
17316.000000,49289.000000,4730.000000,15120.000000
17272.000000,49251.000000,4658.000000,15057.000000
17231.000000,49219.000000,4591.000000,14997.000000
17170.000000,49159.000000,4493.000000,14887.000000
17108.000000,49092.000000,4386.000000,14771.000000
17066.000000,49050.000000,4303.000000,14696.000000
17025.000000,49009.000000,4221.000000,14618.000000
16965.000000,48939.000000,4110.000000,14500.000000
16906.000000,48871.000000,4009.000000,14396.000000
16868.000000,48831.000000,3943.000000,14343.000000
16829.000000,48788.000000,3876.000000,14286.000000
16776.000000,48722.000000,3786.000000,14187.000000
16731.000000,48668.000000,3708.000000,14101.000000
16705.000000,48642.000000,3663.000000,14060.000000
16673.000000,48606.000000,3612.000000,13999.000000
16622.000000,48546.000000,3537.000000,13892.000000
16579.000000,48501.000000,3473.000000,13800.000000
16554.000000,48488.000000,3434.000000,13751.000000
16520.000000,48463.000000,3378.000000,13680.000000
16471.000000,48412.000000,3292.000000,13570.000000
16434.000000,48374.000000,3222.000000,13487.000000
16414.000000,48357.000000,3180.000000,13448.000000
16381.000000,48321.000000,3117.000000,13381.000000
16330.000000,48257.000000,3028.000000,13279.000000
16294.000000,48212.000000,2960.000000,13212.000000
16273.000000,48192.000000,2914.000000,13181.000000
16236.000000,48151.000000,2844.000000,13121.000000
16182.000000,48087.000000,2751.000000,13036.000000
16147.000000,48050.000000,2687.000000,12992.000000
16130.000000,48043.000000,2651.000000,12975.000000
16102.000000,48017.000000,2593.000000,12911.000000
16062.000000,47974.000000,2520.000000,12811.000000
16038.000000,47952.000000,2476.000000,12752.000000
16021.000000,47944.000000,2447.000000,12721.000000
15980.000000,47907.000000,2385.000000,12654.000000
15933.000000,47856.000000,2307.000000,12571.000000
15911.000000,47837.000000,2264.000000,12532.000000
15899.000000,47832.000000,2239.000000,12507.000000
15866.000000,47800.000000,2186.000000,12434.000000
15828.000000,47761.000000,2126.000000,12355.000000
15820.000000,47762.000000,2111.000000,12338.000000
15834.000000,47786.000000,2131.000000,12360.000000
15846.000000,47802.000000,2152.000000,12377.000000
15876.000000,47835.000000,2206.000000,12435.000000
15956.000000,47923.000000,2336.000000,12591.000000
16065.000000,48043.000000,2520.000000,12797.000000
16180.000000,48161.000000,2730.000000,13003.000000
16316.000000,48306.000000,2988.000000,13253.000000
16489.000000,48501.000000,3312.000000,13587.000000
16679.000000,48712.000000,3661.000000,13944.000000
16865.000000,48906.000000,4000.000000,14273.000000
17060.000000,49110.000000,4354.000000,14619.000000
17276.000000,49344.000000,4741.000000,15011.000000
17481.000000,49570.000000,5116.000000,15384.000000
17659.000000,49764.000000,5451.000000,15703.000000
17837.000000,49957.000000,5779.000000,16020.000000
18026.000000,50162.000000,6111.000000,16360.000000
18196.000000,50342.000000,6404.000000,16663.000000
18339.000000,50483.000000,6642.000000,16905.000000
18477.000000,50619.000000,6866.000000,17142.000000
18613.000000,50764.000000,7089.000000,17388.000000
18719.000000,50882.000000,7268.000000,17577.000000
18793.000000,50962.000000,7392.000000,17699.000000
18863.000000,51039.000000,7504.000000,17820.000000
18932.000000,51119.000000,7613.000000,17953.000000
18970.000000,51166.000000,7677.000000,18032.000000
18982.000000,51175.000000,7696.000000,18053.000000
