660nm,730nm,850nm,940nm
30122.000000,56761.000000,5237.000000,24520.000000
30193.000000,56779.000000,5314.000000,24635.000000
30266.000000,56795.000000,5394.000000,24752.000000
30339.000000,56810.000000,5476.000000,24873.000000
30413.000000,56826.000000,5560.000000,24994.000000
30487.000000,56843.000000,5644.000000,25114.000000
30558.000000,56860.000000,5726.000000,25233.000000
30628.000000,56876.000000,5807.000000,25353.000000
30694.000000,56891.000000,5884.000000,25469.000000
30756.000000,56903.000000,5957.000000,25578.000000
30812.000000,56914.000000,6025.000000,25680.000000
30863.000000,56925.000000,6088.000000,25773.000000
30908.000000,56937.000000,6146.000000,25856.000000
30950.000000,56948.000000,6197.000000,25925.000000
30986.000000,56958.000000,6239.000000,25982.000000
31012.000000,56967.000000,6270.000000,26027.000000
31030.000000,56974.000000,6291.000000,26060.000000
31037.000000,56977.000000,6303.000000,26081.000000
31038.000000,56977.000000,6307.000000,26092.000000
31032.000000,56975.000000,6305.000000,26091.000000
31021.000000,56972.000000,6297.000000,26081.000000
31004.000000,56968.000000,6285.000000,26066.000000
30985.000000,56964.000000,6273.000000,26051.000000
30966.000000,56959.000000,6257.000000,26040.000000
30946.000000,56954.000000,6239.000000,26021.000000
30922.000000,56949.000000,6218.000000,25991.000000
30898.000000,56944.000000,6197.000000,25955.000000
30875.000000,56940.000000,6177.000000,25921.000000
30851.000000,56935.000000,6158.000000,25887.000000
30829.000000,56928.000000,6140.000000,25855.000000
30814.000000,56923.000000,6127.000000,25831.000000
30808.000000,56921.000000,6118.000000,25817.000000
30807.000000,56920.000000,6112.000000,25811.000000
30810.000000,56919.000000,6111.000000,25813.000000
30812.000000,56916.000000,6112.000000,25820.000000
30814.000000,56913.000000,6114.000000,25825.000000
30817.000000,56912.000000,6116.000000,25828.000000
30822.000000,56913.000000,6120.000000,25831.000000
30828.000000,56915.000000,6126.000000,25839.000000
30833.000000,56918.000000,6135.000000,25853.000000
30836.000000,56920.000000,6144.000000,25870.000000
30839.000000,56922.000000,6155.000000,25886.000000
30842.000000,56923.000000,6166.000000,25901.000000
30844.000000,56924.000000,6174.000000,25915.000000
30845.000000,56923.000000,6179.000000,25924.000000
30843.000000,56922.000000,6181.000000,25928.000000
30840.000000,56920.000000,6183.000000,25928.000000
30837.000000,56919.000000,6183.000000,25925.000000
30833.000000,56917.000000,6181.000000,25919.000000
30831.000000,56916.000000,6177.000000,25911.000000
30831.000000,56917.000000,6171.000000,25904.000000
30829.000000,56920.000000,6162.000000,25897.000000
30824.000000,56923.000000,6150.000000,25889.000000
30819.000000,56925.000000,6134.000000,25879.000000
30816.000000,56925.000000,6117.000000,25866.000000
30813.000000,56923.000000,6101.000000,25852.000000
30808.000000,56920.000000,6086.000000,25835.000000
30799.000000,56917.000000,6071.000000,25820.000000
30786.000000,56914.000000,6060.000000,25805.000000
30777.000000,56913.000000,6051.000000,25792.000000
30771.000000,56912.000000,6045.000000,25780.000000
30770.000000,56911.000000,6040.000000,25768.000000
30771.000000,56909.000000,6036.000000,25754.000000
30773.000000,56909.000000,6033.000000,25738.000000
30774.000000,56910.000000,6032.000000,25724.000000
30773.000000,56911.000000,6033.000000,25711.000000
30770.000000,56912.000000,6031.000000,25698.000000
30763.000000,56911.000000,6028.000000,25685.000000
30752.000000,56909.000000,6023.000000,25676.000000
30740.000000,56906.000000,6020.000000,25670.000000
30726.000000,56901.000000,6015.000000,25667.000000
30714.000000,56895.000000,6008.000000,25665.000000
30705.000000,56889.000000,6004.000000,25664.000000
30700.000000,56885.000000,6002.000000,25664.000000
30696.000000,56882.000000,6000.000000,25662.000000
30692.000000,56880.000000,5995.000000,25656.000000
30686.000000,56878.000000,5987.000000,25645.000000
30675.000000,56875.000000,5976.000000,25627.000000
30663.000000,56871.000000,5966.000000,25610.000000
30651.000000,56866.000000,5955.000000,25594.000000
30635.000000,56861.000000,5943.000000,25575.000000
30615.000000,56855.000000,5931.000000,25552.000000
30596.000000,56847.000000,5918.000000,25523.000000
30579.000000,56840.000000,5903.000000,25492.000000
30559.000000,56832.000000,5887.000000,25458.000000
30536.000000,56826.000000,5868.000000,25424.000000
30511.000000,56819.000000,5848.000000,25391.000000
30484.000000,56812.000000,5827.000000,25357.000000
30455.000000,56806.000000,5804.000000,25322.000000
30426.000000,56801.000000,5780.000000,25284.000000
30398.000000,56797.000000,5755.000000,25245.000000
30372.000000,56793.000000,5730.000000,25208.000000
30345.000000,56788.000000,5702.000000,25174.000000
30317.000000,56783.000000,5673.000000,25140.000000
30290.000000,56779.000000,5643.000000,25107.000000
30263.000000,56773.000000,5613.000000,25072.000000
30238.000000,56767.000000,5584.000000,25036.000000
30213.000000,56761.000000,5557.000000,25000.000000
30189.000000,56757.000000,5532.000000,24964.000000
30164.000000,56753.000000,5508.000000,24924.000000
30140.000000,56749.000000,5485.000000,24884.000000
30116.000000,56744.000000,5462.000000,24846.000000
30091.000000,56736.000000,5437.000000,24807.000000
30064.000000,56727.000000,5411.000000,24763.000000
30037.000000,56715.000000,5385.000000,24718.000000
30010.000000,56702.000000,5356.000000,24673.000000
29985.000000,56689.000000,5328.000000,24628.000000
29960.000000,56676.000000,5299.000000,24584.000000
29933.000000,56665.000000,5271.000000,24541.000000
29906.000000,56657.000000,5245.000000,24500.000000
29879.000000,56651.000000,5220.000000,24461.000000
29850.000000,56647.000000,5196.000000,24425.000000
29822.000000,56644.000000,5174.000000,24394.000000
29798.000000,56643.000000,5155.000000,24367.000000
29780.000000,56643.000000,5139.000000,24342.000000
29767.000000,56643.000000,5123.000000,24321.000000
29756.000000,56642.000000,5108.000000,24302.000000
29745.000000,56639.000000,5093.000000,24282.000000
29734.000000,56635.000000,5077.000000,24257.000000
29725.000000,56630.000000,5061.000000,24230.000000
29717.000000,56626.000000,5046.000000,24202.000000
29709.000000,56624.000000,5033.000000,24174.000000
29700.000000,56621.000000,5019.000000,24145.000000
29687.000000,56618.000000,5002.000000,24118.000000
29669.000000,56614.000000,4982.000000,24090.000000
29648.000000,56611.000000,4961.000000,24061.000000
29628.000000,56609.000000,4937.000000,24031.000000
29608.000000,56608.000000,4910.000000,23996.000000
29588.000000,56607.000000,4885.000000,23958.000000
29568.000000,56605.000000,4863.000000,23924.000000
29549.000000,56603.000000,4845.000000,23894.000000
29529.000000,56598.000000,4831.000000,23868.000000
29508.000000,56591.000000,4816.000000,23840.000000
29485.000000,56584.000000,4799.000000,23804.000000
29463.000000,56576.000000,4778.000000,23760.000000
29443.000000,56568.000000,4759.000000,23718.000000
29419.000000,56558.000000,4739.000000,23678.000000
29390.000000,56549.000000,4718.000000,23639.000000
29360.000000,56543.000000,4696.000000,23604.000000
29337.000000,56539.000000,4673.000000,23571.000000
29318.000000,56534.000000,4649.000000,23537.000000
29302.000000,56531.000000,4627.000000,23507.000000
29286.000000,56528.000000,4607.000000,23480.000000
29273.000000,56526.000000,4588.000000,23456.000000
29263.000000,56524.000000,4575.000000,23438.000000
29260.000000,56524.000000,4569.000000,23426.000000
29264.000000,56527.000000,4571.000000,23420.000000
29275.000000,56532.000000,4580.000000,23427.000000
29296.000000,56540.000000,4595.000000,23446.000000
29328.000000,56550.000000,4618.000000,23479.000000
29368.000000,56560.000000,4651.000000,23526.000000
29415.000000,56572.000000,4693.000000,23589.000000
29468.000000,56584.000000,4745.000000,23664.000000
29527.000000,56596.000000,4807.000000,23752.000000
29591.000000,56611.000000,4877.000000,23855.000000
29660.000000,56626.000000,4952.000000,23975.000000
29735.000000,56644.000000,5032.000000,24105.000000
29811.000000,56665.000000,5116.000000,24242.000000
29887.000000,56688.000000,5203.000000,24383.000000
29965.000000,56710.000000,5292.000000,24525.000000
30041.000000,56731.000000,5382.000000,24662.000000
30117.000000,56751.000000,5472.000000,24795.000000
30192.000000,56770.000000,5561.000000,24923.000000
30263.000000,56787.000000,5645.000000,25045.000000
30331.000000,56802.000000,5725.000000,25159.000000
30396.000000,56815.000000,5801.000000,25261.000000
30456.000000,56828.000000,5870.000000,25349.000000
30508.000000,56843.000000,5930.000000,25426.000000
30550.000000,56855.000000,5979.000000,25489.000000
30581.000000,56864.000000,6016.000000,25537.000000
30602.000000,56871.000000,6043.000000,25576.000000
30618.000000,56876.000000,6062.000000,25611.000000
30629.000000,56880.000000,6074.000000,25638.000000
30636.000000,56881.000000,6078.000000,25658.000000
30639.000000,56880.000000,6078.000000,25673.000000
30637.000000,56880.000000,6075.000000,25687.000000
30634.000000,56879.000000,6069.000000,25701.000000
30632.000000,56878.000000,6062.000000,25714.000000
30633.000000,56875.000000,6055.000000,25723.000000
30637.000000,56873.000000,6049.000000,25727.000000
30642.000000,56874.000000,6045.000000,25725.000000
30649.000000,56875.000000,6045.000000,25717.000000
30654.000000,56876.000000,6047.000000,25709.000000
30657.000000,56877.000000,6048.000000,25700.000000
30655.000000,56877.000000,6045.000000,25690.000000
30649.000000,56878.000000,6041.000000,25679.000000
30642.000000,56880.000000,6040.000000,25666.000000
30635.000000,56881.000000,6040.000000,25653.000000
30629.000000,56879.000000,6038.000000,25643.000000
30628.000000,56876.000000,6037.000000,25640.000000
30632.000000,56873.000000,6038.000000,25644.000000
30642.000000,56873.000000,6043.000000,25657.000000
30656.000000,56875.000000,6052.000000,25677.000000
30675.000000,56880.000000,6065.000000,25697.000000
30695.000000,56884.000000,6082.000000,25716.000000
30716.000000,56890.000000,6099.000000,25736.000000
30734.000000,56898.000000,6115.000000,25759.000000
30751.000000,56907.000000,6130.000000,25782.000000
30764.000000,56913.000000,6144.000000,25802.000000
30774.000000,56917.000000,6152.000000,25815.000000
30781.000000,56918.000000,6156.000000,25820.000000
30783.000000,56919.000000,6154.000000,25814.000000
30781.000000,56919.000000,6146.000000,25802.000000
30777.000000,56917.000000,6137.000000,25788.000000
30775.000000,56915.000000,6127.000000,25773.000000
30773.000000,56913.000000,6118.000000,25760.000000
30771.000000,56912.000000,6111.000000,25749.000000
30770.000000,56911.000000,6104.000000,25740.000000
30769.000000,56909.000000,6099.000000,25733.000000
30770.000000,56907.000000,6096.000000,25727.000000
30771.000000,56905.000000,6095.000000,25722.000000
30772.000000,56903.000000,6094.000000,25719.000000
30773.000000,56902.000000,6094.000000,25718.000000
30774.000000,56901.000000,6094.000000,25722.000000
30778.000000,56902.000000,6093.000000,25727.000000
30787.000000,56906.000000,6091.000000,25730.000000
30797.000000,56909.000000,6090.000000,25733.000000
30807.000000,56911.000000,6093.000000,25735.000000
30817.000000,56913.000000,6097.000000,25737.000000
30826.000000,56915.000000,6102.000000,25741.000000
30834.000000,56916.000000,6109.000000,25745.000000
30842.000000,56919.000000,6117.000000,25750.000000
30851.000000,56923.000000,6128.000000,25756.000000
30862.000000,56927.000000,6141.000000,25765.000000
30875.000000,56931.000000,6155.000000,25777.000000
30889.000000,56936.000000,6168.000000,25793.000000
30905.000000,56940.000000,6180.000000,25811.000000
30921.000000,56944.000000,6190.000000,25828.000000
30935.000000,56947.000000,6195.000000,25840.000000
30947.000000,56949.000000,6196.000000,25846.000000
30957.000000,56950.000000,6195.000000,25849.000000
30965.000000,56949.000000,6193.000000,25849.000000
30971.000000,56948.000000,6194.000000,25848.000000
30976.000000,56947.000000,6196.000000,25847.000000
30983.000000,56948.000000,6197.000000,25847.000000
30987.000000,56950.000000,6197.000000,25845.000000
30986.000000,56950.000000,6195.000000,25843.000000
30980.000000,56949.000000,6191.000000,25841.000000
30973.000000,56948.000000,6184.000000,25839.000000
30966.000000,56946.000000,6176.000000,25833.000000
30957.000000,56945.000000,6164.000000,25826.000000
30947.000000,56943.000000,6149.000000,25816.000000
30935.000000,56941.000000,6132.000000,25805.000000
30921.000000,56939.000000,6114.000000,25789.000000
30908.000000,56939.000000,6097.000000,25768.000000
30892.000000,56936.000000,6079.000000,25745.000000
30874.000000,56932.000000,6058.000000,25719.000000
30854.000000,56927.000000,6038.000000,25691.000000
30834.000000,56921.000000,6018.000000,25661.000000
30816.000000,56914.000000,5998.000000,25629.000000
30800.000000,56908.000000,5978.000000,25596.000000
30785.000000,56902.000000,5959.000000,25567.000000
30769.000000,56897.000000,5941.000000,25540.000000
30754.000000,56893.000000,5923.000000,25516.000000
30740.000000,56890.000000,5905.000000,25497.000000
30729.000000,56887.000000,5888.000000,25475.000000
30721.000000,56887.000000,5873.000000,25454.000000
30713.000000,56887.000000,5862.000000,25436.000000
30705.000000,56886.000000,5852.000000,25421.000000
30696.000000,56884.000000,5843.000000,25407.000000
30689.000000,56882.000000,5835.000000,25394.000000
30682.000000,56879.000000,5827.000000,25379.000000
30673.000000,56877.000000,5818.000000,25359.000000
30662.000000,56875.000000,5807.000000,25333.000000
30651.000000,56872.000000,5795.000000,25306.000000
30639.000000,56869.000000,5783.000000,25282.000000
30628.000000,56865.000000,5770.000000,25258.000000
30617.000000,56861.000000,5754.000000,25233.000000
30606.000000,56857.000000,5736.000000,25207.000000
30594.000000,56855.000000,5715.000000,25182.000000
30583.000000,56852.000000,5694.000000,25155.000000
30572.000000,56850.000000,5673.000000,25124.000000
30561.000000,56846.000000,5655.000000,25091.000000
30547.000000,56842.000000,5640.000000,25057.000000
30530.000000,56839.000000,5626.000000,25022.000000
30518.000000,56836.000000,5612.000000,24990.000000
30512.000000,56834.000000,5599.000000,24966.000000
30508.000000,56833.000000,5585.000000,24949.000000
30502.000000,56831.000000,5572.000000,24931.000000
30493.000000,56827.000000,5557.000000,24909.000000
30480.000000,56822.000000,5540.000000,24880.000000
30462.000000,56814.000000,5520.000000,24847.000000
30439.000000,56805.000000,5496.000000,24810.000000
30412.000000,56795.000000,5469.000000,24769.000000
30383.000000,56785.000000,5442.000000,24726.000000
30352.000000,56776.000000,5415.000000,24679.000000
30321.000000,56767.000000,5388.000000,24630.000000
30291.000000,56758.000000,5360.000000,24584.000000
30262.000000,56750.000000,5334.000000,24541.000000
30236.000000,56741.000000,5307.000000,24500.000000
30213.000000,56735.000000,5281.000000,24465.000000
30193.000000,56732.000000,5257.000000,24437.000000
30176.000000,56730.000000,5237.000000,24407.000000
30158.000000,56730.000000,5220.000000,24373.000000
30139.000000,56729.000000,5203.000000,24341.000000
30121.000000,56729.000000,5182.000000,24314.000000
30100.000000,56730.000000,5159.000000,24289.000000
30077.000000,56729.000000,5134.000000,24266.000000
30055.000000,56726.000000,5111.000000,24241.000000
30034.000000,56721.000000,5087.000000,24209.000000
30015.000000,56714.000000,5063.000000,24172.000000
29997.000000,56707.000000,5036.000000,24132.000000
29978.000000,56700.000000,5011.000000,24090.000000
29961.000000,56694.000000,4989.000000,24052.000000
29947.000000,56690.000000,4975.000000,24024.000000
29941.000000,56688.000000,4968.000000,24005.000000
29945.000000,56690.000000,4971.000000,24001.000000
29959.000000,56694.000000,4984.000000,24017.000000
29986.000000,56699.000000,5012.000000,24051.000000
30027.000000,56708.000000,5056.000000,24104.000000
30083.000000,56722.000000,5114.000000,24180.000000
30155.000000,56740.000000,5188.000000,24279.000000
30239.000000,56762.000000,5273.000000,24397.000000
30334.000000,56787.000000,5369.000000,24528.000000
30438.000000,56815.000000,5473.000000,24670.000000
30546.000000,56842.000000,5582.000000,24824.000000
30657.000000,56870.000000,5694.000000,24989.000000
30769.000000,56901.000000,5811.000000,25162.000000
30882.000000,56933.000000,5928.000000,25337.000000
30992.000000,56964.000000,6044.000000,25512.000000
31096.000000,56992.000000,6159.000000,25684.000000
31195.000000,57018.000000,6269.000000,25849.000000
31289.000000,57042.000000,6375.000000,26009.000000
31377.000000,57065.000000,6476.000000,26163.000000
31458.000000,57084.000000,6568.000000,26306.000000
31533.000000,57101.000000,6651.000000,26437.000000
31602.000000,57117.000000,6726.000000,26559.000000
31664.000000,57130.000000,6793.000000,26669.000000
31718.000000,57142.000000,6851.000000,26765.000000
31766.000000,57152.000000,6903.000000,26850.000000
31809.000000,57161.000000,6949.000000,26925.000000
31847.000000,57168.000000,6988.000000,26986.000000
31879.000000,57175.000000,7022.000000,27035.000000
31905.000000,57181.000000,7050.000000,27075.000000
31924.000000,57187.000000,7071.000000,27108.000000
31939.000000,57193.000000,7086.000000,27135.000000
31948.000000,57198.000000,7096.000000,27159.000000
31956.000000,57201.000000,7106.000000,27177.000000
31966.000000,57204.000000,7117.000000,27192.000000
31975.000000,57207.000000,7129.000000,27205.000000
31986.000000,57211.000000,7140.000000,27220.000000
32000.000000,57215.000000,7153.000000,27238.000000
32022.000000,57219.000000,7169.000000,27259.000000
32049.000000,57223.000000,7186.000000,27284.000000
32078.000000,57228.000000,7205.000000,27312.000000
32107.000000,57235.000000,7226.000000,27342.000000
32132.000000,57241.000000,7249.000000,27374.000000
32155.000000,57246.000000,7273.000000,27409.000000
32180.000000,57251.000000,7296.000000,27441.000000
32205.000000,57256.000000,7319.000000,27472.000000
32234.000000,57260.000000,7342.000000,27504.000000
32263.000000,57265.000000,7365.000000,27540.000000
32292.000000,57270.000000,7386.000000,27576.000000
32317.000000,57274.000000,7407.000000,27611.000000
32338.000000,57277.000000,7430.000000,27646.000000
32356.000000,57281.000000,7452.000000,27681.000000
32373.000000,57286.000000,7476.000000,27713.000000
32390.000000,57291.000000,7501.000000,27749.000000
32406.000000,57294.000000,7526.000000,27788.000000
32421.000000,57297.000000,7548.000000,27824.000000
32432.000000,57298.000000,7564.000000,27852.000000
32441.000000,57299.000000,7574.000000,27870.000000
32447.000000,57300.000000,7578.000000,27881.000000
32450.000000,57301.000000,7576.000000,27884.000000
32450.000000,57300.000000,7569.000000,27877.000000
32447.000000,57299.000000,7560.000000,27864.000000
32440.000000,57296.000000,7551.000000,27849.000000
32430.000000,57295.000000,7543.000000,27834.000000
32418.000000,57294.000000,7533.000000,27818.000000
32403.000000,57291.000000,7523.000000,27798.000000
32386.000000,57287.000000,7511.000000,27777.000000
32368.000000,57282.000000,7498.000000,27757.000000
32351.000000,57276.000000,7485.000000,27740.000000
32336.000000,57272.000000,7473.000000,27727.000000
32322.000000,57270.000000,7466.000000,27717.000000
32311.000000,57270.000000,7461.000000,27710.000000
32303.000000,57270.000000,7459.000000,27708.000000
32301.000000,57271.000000,7459.000000,27708.000000
32300.000000,57273.000000,7458.000000,27709.000000
32301.000000,57276.000000,7458.000000,27712.000000
32308.000000,57281.000000,7460.000000,27719.000000
32317.000000,57285.000000,7465.000000,27731.000000
32328.000000,57288.000000,7471.000000,27746.000000
32339.000000,57291.000000,7478.000000,27761.000000
32350.000000,57293.000000,7484.000000,27773.000000
32362.000000,57294.000000,7490.000000,27782.000000
32379.000000,57294.000000,7498.000000,27793.000000
32399.000000,57295.000000,7511.000000,27808.000000
32419.000000,57297.000000,7526.000000,27824.000000
