660nm,730nm,850nm,940nm
6918.000000,12191.000000,6764.000000,44591.000000
6885.000000,12173.000000,6752.000000,44616.000000
6901.000000,12163.000000,6733.000000,44573.000000
7133.000000,12167.000000,6724.000000,44835.000000
6899.000000,12164.000000,6743.000000,44561.000000
6898.000000,12141.000000,6704.000000,44536.000000
6888.000000,11889.000000,6698.000000,44561.000000
6841.000000,12123.000000,6719.000000,44575.000000
6842.000000,12112.000000,6682.000000,44535.000000
6843.000000,12160.000000,6696.000000,44567.000000
6837.000000,12148.000000,6643.000000,44519.000000
6881.000000,11921.000000,6683.000000,44571.000000
6849.000000,11832.000000,6687.000000,44539.000000
6852.000000,12143.000000,6684.000000,44531.000000
6828.000000,11879.000000,6656.000000,44552.000000
6869.000000,11885.000000,6666.000000,44553.000000
6852.000000,11891.000000,6684.000000,44560.000000
7131.000000,12121.000000,6674.000000,44541.000000
6862.000000,12135.000000,6696.000000,44545.000000
6815.000000,12119.000000,6673.000000,44501.000000
6804.000000,12131.000000,6687.000000,44545.000000
6823.000000,12093.000000,6657.000000,44525.000000
6814.000000,11830.000000,6599.000000,44512.000000
6815.000000,11876.000000,6640.000000,44539.000000
6836.000000,12116.000000,6655.000000,44514.000000
6810.000000,12079.000000,6622.000000,44508.000000
6764.000000,11852.000000,6605.000000,44527.000000
6757.000000,11825.000000,6592.000000,44484.000000
6744.000000,12060.000000,6582.000000,44461.000000
6753.000000,12077.000000,6548.000000,44483.000000
6689.000000,11764.000000,6503.000000,44447.000000
6693.000000,11763.000000,6494.000000,44444.000000
6682.000000,11747.000000,6461.000000,44449.000000
6678.000000,11737.000000,6447.000000,44428.000000
6662.000000,11743.000000,6445.000000,44399.000000
6661.000000,11735.000000,6417.000000,44420.000000
6677.000000,11732.000000,6435.000000,44423.000000
6627.000000,11719.000000,6436.000000,44386.000000
6665.000000,11735.000000,6423.000000,44400.000000
6655.000000,11723.000000,6408.000000,44409.000000
6664.000000,11736.000000,6428.000000,44392.000000
6619.000000,11795.000000,6474.000000,44439.000000
6667.000000,11688.000000,6419.000000,44391.000000
6648.000000,11719.000000,6466.000000,44419.000000
6631.000000,11713.000000,6453.000000,44395.000000
6627.000000,11735.000000,6465.000000,44418.000000
6666.000000,11767.000000,6477.000000,44431.000000
6660.000000,11748.000000,6489.000000,44436.000000
6691.000000,11725.000000,6503.000000,44427.000000
6661.000000,12033.000000,6516.000000,44463.000000
6708.000000,11798.000000,6518.000000,44447.000000
6688.000000,12035.000000,6567.000000,44453.000000
6685.000000,12035.000000,6560.000000,44449.000000
6715.000000,12067.000000,6554.000000,44487.000000
6719.000000,11822.000000,6649.000000,44496.000000
6723.000000,11864.000000,6624.000000,44485.000000
6767.000000,12107.000000,6661.000000,44543.000000
6768.000000,12112.000000,6684.000000,44519.000000
6824.000000,12137.000000,6699.000000,44561.000000
6853.000000,11925.000000,6798.000000,44589.000000
6891.000000,11973.000000,6814.000000,44621.000000
6923.000000,12252.000000,6856.000000,44658.000000
6956.000000,12257.000000,6902.000000,44660.000000
7019.000000,12079.000000,6983.000000,44706.000000
7082.000000,12105.000000,7086.000000,44743.000000
7139.000000,12181.000000,7138.000000,44774.000000
7187.000000,12224.000000,7208.000000,44811.000000
7216.000000,12252.000000,7276.000000,44786.000000
7284.000000,12289.000000,7346.000000,44868.000000
7334.000000,12308.000000,7345.000000,44907.000000
7355.000000,12331.000000,7375.000000,44899.000000
7417.000000,12359.000000,7433.000000,44911.000000
7422.000000,12382.000000,7420.000000,44913.000000
7398.000000,12415.000000,7444.000000,44927.000000
7459.000000,12410.000000,7436.000000,44924.000000
7435.000000,12395.000000,7455.000000,44919.000000
7408.000000,12373.000000,7421.000000,44920.000000
7419.000000,12378.000000,7445.000000,44931.000000
7413.000000,12385.000000,7451.000000,44909.000000
7413.000000,12345.000000,7449.000000,44911.000000
7387.000000,12336.000000,7410.000000,44912.000000
7359.000000,12343.000000,7425.000000,44896.000000
7393.000000,12343.000000,7413.000000,44931.000000
7384.000000,12351.000000,7356.000000,44889.000000
7381.000000,12360.000000,7389.000000,44891.000000
7367.000000,12330.000000,7374.000000,44900.000000
7354.000000,12342.000000,7353.000000,44871.000000
7320.000000,12302.000000,7331.000000,44863.000000
7367.000000,12299.000000,7327.000000,44867.000000
7329.000000,12305.000000,7334.000000,44899.000000
7308.000000,12303.000000,7283.000000,44865.000000
7334.000000,12308.000000,7297.000000,44859.000000
7314.000000,12283.000000,7315.000000,44847.000000
7329.000000,12285.000000,7292.000000,44868.000000
7299.000000,12259.000000,7276.000000,44844.000000
7311.000000,12281.000000,7283.000000,44856.000000
7327.000000,12291.000000,7278.000000,44836.000000
7328.000000,12280.000000,7259.000000,44855.000000
7328.000000,12273.000000,7278.000000,44847.000000
7325.000000,12259.000000,7287.000000,44815.000000
7334.000000,12267.000000,7280.000000,44863.000000
7317.000000,12257.000000,7251.000000,44824.000000
7293.000000,12240.000000,7239.000000,44859.000000
7307.000000,12253.000000,7206.000000,44831.000000
7316.000000,12265.000000,7228.000000,44861.000000
7337.000000,12241.000000,7221.000000,44813.000000
7312.000000,12285.000000,7264.000000,44839.000000
7273.000000,12233.000000,7246.000000,44820.000000
7303.000000,12285.000000,7262.000000,44845.000000
7293.000000,12249.000000,7231.000000,44835.000000
7327.000000,12241.000000,7229.000000,44827.000000
7302.000000,12260.000000,7268.000000,44839.000000
7278.000000,12217.000000,7235.000000,44796.000000
7284.000000,12252.000000,7232.000000,44842.000000
7295.000000,12267.000000,7228.000000,44836.000000
7275.000000,12265.000000,7235.000000,44819.000000
7282.000000,12248.000000,7233.000000,44799.000000
7265.000000,12292.000000,7252.000000,44832.000000
7270.000000,12267.000000,7239.000000,44837.000000
7264.000000,12300.000000,7284.000000,44835.000000
7254.000000,12279.000000,7275.000000,44804.000000
7262.000000,12261.000000,7242.000000,44839.000000
7264.000000,12259.000000,7249.000000,44818.000000
7251.000000,12259.000000,7249.000000,44833.000000
7258.000000,12235.000000,7255.000000,44828.000000
7244.000000,12215.000000,7249.000000,44794.000000
7213.000000,12272.000000,7242.000000,44857.000000
7190.000000,12227.000000,7211.000000,44799.000000
7222.000000,12247.000000,7240.000000,44807.000000
7205.000000,12235.000000,7208.000000,44819.000000
7180.000000,12220.000000,7205.000000,44809.000000
7178.000000,12221.000000,7181.000000,44775.000000
7177.000000,12212.000000,7197.000000,44786.000000
7138.000000,12201.000000,7200.000000,44773.000000
7166.000000,12187.000000,7181.000000,44778.000000
7146.000000,12207.000000,7163.000000,44762.000000
7131.000000,12193.000000,7148.000000,44774.000000
7127.000000,12191.000000,7142.000000,44745.000000
7130.000000,12203.000000,7144.000000,44758.000000
7077.000000,12164.000000,7138.000000,44751.000000
7088.000000,12184.000000,7112.000000,44738.000000
7100.000000,12139.000000,7127.000000,44979.000000
7121.000000,12163.000000,7103.000000,44763.000000
7082.000000,12151.000000,7118.000000,44735.000000
7087.000000,12160.000000,7061.000000,44709.000000
7084.000000,12163.000000,7057.000000,44716.000000
7048.000000,12159.000000,7071.000000,44750.000000
7065.000000,12095.000000,7058.000000,44689.000000
7035.000000,12109.000000,7049.000000,44711.000000
7055.000000,12099.000000,7035.000000,44698.000000
7038.000000,12135.000000,7009.000000,44714.000000
7018.000000,12112.000000,7001.000000,44713.000000
7019.000000,12101.000000,6974.000000,44668.000000
6997.000000,12051.000000,6961.000000,44667.000000
7022.000000,12285.000000,6936.000000,44656.000000
6951.000000,12280.000000,6913.000000,44655.000000
6952.000000,12023.000000,6903.000000,44632.000000
6939.000000,12004.000000,6889.000000,44608.000000
6918.000000,11999.000000,6838.000000,44634.000000
6935.000000,12263.000000,6815.000000,44630.000000
6910.000000,12207.000000,6802.000000,44597.000000
6892.000000,12223.000000,6791.000000,44596.000000
6824.000000,12157.000000,6738.000000,44539.000000
6853.000000,11915.000000,6719.000000,44579.000000
6846.000000,12168.000000,6678.000000,44565.000000
6824.000000,12133.000000,6690.000000,44527.000000
6795.000000,12107.000000,6694.000000,44535.000000
6806.000000,11899.000000,6664.000000,44519.000000
6748.000000,12111.000000,6641.000000,44483.000000
6776.000000,11843.000000,6671.000000,44527.000000
6807.000000,11877.000000,6622.000000,44539.000000
6785.000000,11851.000000,6604.000000,44471.000000
6756.000000,12147.000000,6636.000000,44508.000000
6744.000000,11835.000000,6644.000000,44485.000000
6781.000000,11854.000000,6623.000000,44514.000000
6776.000000,12083.000000,6637.000000,44508.000000
6756.000000,12093.000000,6623.000000,44500.000000
6743.000000,12123.000000,6648.000000,44543.000000
6777.000000,11847.000000,6640.000000,44499.000000
6790.000000,12123.000000,6644.000000,44535.000000
6800.000000,11857.000000,6667.000000,44523.000000
6798.000000,11909.000000,6677.000000,44574.000000
6792.000000,11855.000000,6687.000000,44520.000000
6820.000000,11919.000000,6708.000000,44532.000000
6831.000000,11915.000000,6742.000000,44562.000000
6834.000000,11901.000000,6767.000000,44559.000000
6864.000000,11931.000000,6782.000000,44579.000000
6879.000000,11924.000000,6809.000000,44582.000000
6906.000000,12168.000000,6834.000000,44612.000000
6902.000000,12243.000000,6851.000000,44636.000000
6943.000000,12017.000000,6876.000000,44642.000000
6975.000000,12015.000000,6912.000000,44637.000000
7020.000000,12067.000000,6986.000000,44684.000000
7038.000000,12093.000000,7024.000000,44702.000000
7119.000000,12153.000000,7077.000000,44737.000000
7103.000000,12185.000000,7136.000000,44799.000000
7179.000000,12215.000000,7181.000000,44799.000000
7242.000000,12243.000000,7269.000000,44832.000000
7304.000000,12313.000000,7296.000000,44848.000000
7340.000000,12307.000000,7359.000000,44892.000000
7408.000000,12364.000000,7418.000000,44899.000000
7453.000000,12411.000000,7434.000000,44929.000000
7451.000000,12422.000000,7457.000000,44968.000000
7511.000000,12474.000000,7545.000000,44999.000000
7503.000000,12484.000000,7542.000000,44947.000000
7567.000000,12488.000000,7596.000000,44973.000000
7549.000000,12493.000000,7586.000000,44979.000000
7521.000000,12479.000000,7557.000000,44967.000000
7530.000000,12501.000000,7563.000000,44991.000000
7540.000000,12465.000000,7565.000000,45000.000000
7541.000000,12486.000000,7538.000000,44973.000000
7520.000000,12487.000000,7549.000000,44985.000000
7523.000000,12468.000000,7557.000000,44999.000000
7503.000000,12445.000000,7513.000000,44940.000000
7517.000000,12437.000000,7506.000000,44963.000000
7520.000000,12451.000000,7478.000000,44975.000000
7511.000000,12477.000000,7477.000000,44947.000000
7481.000000,12418.000000,7484.000000,44975.000000
7477.000000,12431.000000,7470.000000,44937.000000
7492.000000,12449.000000,7478.000000,44968.000000
7467.000000,12420.000000,7468.000000,44883.000000
7457.000000,12416.000000,7491.000000,44939.000000
7450.000000,12430.000000,7450.000000,44911.000000
7468.000000,12397.000000,7432.000000,44911.000000
7425.000000,12387.000000,7421.000000,44911.000000
7448.000000,12385.000000,7395.000000,44941.000000
7407.000000,12397.000000,7413.000000,44908.000000
7389.000000,12349.000000,7397.000000,44877.000000
7412.000000,12351.000000,7389.000000,44901.000000
7412.000000,12361.000000,7397.000000,44909.000000
7403.000000,12341.000000,7394.000000,44885.000000
7372.000000,12353.000000,7341.000000,44871.000000
7347.000000,12323.000000,7358.000000,44881.000000
7342.000000,12344.000000,7330.000000,44875.000000
7340.000000,12337.000000,7318.000000,44857.000000
7352.000000,12309.000000,7298.000000,44883.000000
7363.000000,12301.000000,7280.000000,44857.000000
7317.000000,12273.000000,7289.000000,44836.000000
7350.000000,12267.000000,7245.000000,44856.000000
7313.000000,12267.000000,7274.000000,44867.000000
7323.000000,12251.000000,7228.000000,44825.000000
7331.000000,12287.000000,7249.000000,44861.000000
7319.000000,12261.000000,7237.000000,44823.000000
7328.000000,12251.000000,7212.000000,44797.000000
7268.000000,12245.000000,7194.000000,44819.000000
7283.000000,12267.000000,7243.000000,44831.000000
7291.000000,12221.000000,7192.000000,44800.000000
7301.000000,12224.000000,7210.000000,44820.000000
7295.000000,12217.000000,7180.000000,44819.000000
7280.000000,12219.000000,7165.000000,44766.000000
7267.000000,12240.000000,7180.000000,44825.000000
7277.000000,12195.000000,7185.000000,44786.000000
7286.000000,12207.000000,7186.000000,44795.000000
7269.000000,12211.000000,7188.000000,44792.000000
7268.000000,12204.000000,7179.000000,45044.000000
7241.000000,12191.000000,7131.000000,44785.000000
7245.000000,12200.000000,7137.000000,44812.000000
7245.000000,12159.000000,7157.000000,44760.000000
7253.000000,12184.000000,7143.000000,45019.000000
7248.000000,12204.000000,7105.000000,44805.000000
7238.000000,12220.000000,7109.000000,45027.000000
7221.000000,12165.000000,7138.000000,45011.000000
7237.000000,12212.000000,7121.000000,44786.000000
7225.000000,12183.000000,7152.000000,44756.000000
7256.000000,12157.000000,7089.000000,44784.000000
7214.000000,12183.000000,7064.000000,44773.000000
7207.000000,12123.000000,7094.000000,44756.000000
7229.000000,12171.000000,7106.000000,45025.000000
7201.000000,12177.000000,7092.000000,44771.000000
7237.000000,12193.000000,7104.000000,44770.000000
7240.000000,12193.000000,7116.000000,44767.000000
7187.000000,12199.000000,7109.000000,44730.000000
7188.000000,12161.000000,7095.000000,44762.000000
7206.000000,12165.000000,7092.000000,44752.000000
7196.000000,12179.000000,7112.000000,44807.000000
7214.000000,12184.000000,7081.000000,44780.000000
7209.000000,12172.000000,7124.000000,44778.000000
7180.000000,12160.000000,7088.000000,44747.000000
7169.000000,12171.000000,7095.000000,44788.000000
7223.000000,12191.000000,7132.000000,45051.000000
7203.000000,12191.000000,7130.000000,44763.000000
7190.000000,12165.000000,7126.000000,44778.000000
7174.000000,12211.000000,7116.000000,44762.000000
7173.000000,12193.000000,7109.000000,44767.000000
7183.000000,12180.000000,7129.000000,44779.000000
7167.000000,12179.000000,7131.000000,44789.000000
7162.000000,12180.000000,7126.000000,45031.000000
7159.000000,12160.000000,7108.000000,44757.000000
7153.000000,12169.000000,7116.000000,44719.000000
7102.000000,12195.000000,7102.000000,44747.000000
7112.000000,12155.000000,7060.000000,44742.000000
7084.000000,12115.000000,7061.000000,44742.000000
7063.000000,12128.000000,7038.000000,44695.000000
7045.000000,12104.000000,6982.000000,44697.000000
7017.000000,12071.000000,6974.000000,44697.000000
7015.000000,12079.000000,6987.000000,44679.000000
6971.000000,12051.000000,6941.000000,44665.000000
6967.000000,12055.000000,6917.000000,44643.000000
6940.000000,12283.000000,6856.000000,44656.000000
6939.000000,12008.000000,6841.000000,44590.000000
6914.000000,12259.000000,6848.000000,44579.000000
6911.000000,12241.000000,6808.000000,44590.000000
6875.000000,12231.000000,6824.000000,44574.000000
6931.000000,12229.000000,6813.000000,44573.000000
6878.000000,11960.000000,6793.000000,44592.000000
6871.000000,11929.000000,6718.000000,44560.000000
6886.000000,12227.000000,6749.000000,44563.000000
6925.000000,12200.000000,6760.000000,44546.000000
6868.000000,12203.000000,6722.000000,44572.000000
6902.000000,11915.000000,6697.000000,44557.000000
6869.000000,12168.000000,6661.000000,44820.000000
6882.000000,12141.000000,6675.000000,44524.000000
6895.000000,12168.000000,6704.000000,44559.000000
6852.000000,12153.000000,6693.000000,44555.000000
6875.000000,12148.000000,6718.000000,44549.000000
6909.000000,11920.000000,6731.000000,44578.000000
6895.000000,11911.000000,6716.000000,44590.000000
6939.000000,11961.000000,6764.000000,44575.000000
6997.000000,11976.000000,6817.000000,44623.000000
6995.000000,12002.000000,6847.000000,44622.000000
7020.000000,12015.000000,6874.000000,44646.000000
7025.000000,12067.000000,6912.000000,44678.000000
7071.000000,12063.000000,6934.000000,44709.000000
7131.000000,12109.000000,7016.000000,44713.000000
7175.000000,12173.000000,7074.000000,44731.000000
7228.000000,12227.000000,7129.000000,44766.000000
7276.000000,12231.000000,7189.000000,44805.000000
7336.000000,12291.000000,7288.000000,44847.000000
7402.000000,12340.000000,7338.000000,44883.000000
7531.000000,12400.000000,7464.000000,44933.000000
7539.000000,12451.000000,7514.000000,44973.000000
7571.000000,12499.000000,7513.000000,44992.000000
7620.000000,12490.000000,7602.000000,45015.000000
7604.000000,12506.000000,7592.000000,44994.000000
7663.000000,12537.000000,7597.000000,45025.000000
7623.000000,12493.000000,7594.000000,45001.000000
7636.000000,12520.000000,7599.000000,45015.000000
7632.000000,12527.000000,7612.000000,44995.000000
7643.000000,12529.000000,7591.000000,44983.000000
7647.000000,12529.000000,7603.000000,45024.000000
7619.000000,12524.000000,7586.000000,44997.000000
7625.000000,12556.000000,7593.000000,45015.000000
7651.000000,12524.000000,7595.000000,45039.000000
7595.000000,12553.000000,7601.000000,44993.000000
7620.000000,12533.000000,7597.000000,44991.000000
7602.000000,12519.000000,7610.000000,45029.000000
7583.000000,12477.000000,7630.000000,45000.000000
7588.000000,12509.000000,7576.000000,44993.000000
7579.000000,12524.000000,7600.000000,44983.000000
7597.000000,12531.000000,7605.000000,44999.000000
7545.000000,12543.000000,7620.000000,44967.000000
7537.000000,12509.000000,7611.000000,44999.000000
7540.000000,12519.000000,7596.000000,44991.000000
7524.000000,12491.000000,7603.000000,44988.000000
7539.000000,12497.000000,7626.000000,45016.000000
7533.000000,12493.000000,7571.000000,45000.000000
7517.000000,12485.000000,7578.000000,44964.000000
7475.000000,12502.000000,7593.000000,44934.000000
7505.000000,12486.000000,7556.000000,44976.000000
7494.000000,12457.000000,7564.000000,44943.000000
7436.000000,12511.000000,7573.000000,45001.000000
7475.000000,12474.000000,7531.000000,44967.000000
7472.000000,12474.000000,7545.000000,44983.000000
7460.000000,12459.000000,7529.000000,44949.000000
7463.000000,12472.000000,7528.000000,44939.000000
7421.000000,12432.000000,7506.000000,44935.000000
7443.000000,12429.000000,7542.000000,44947.000000
7448.000000,12449.000000,7477.000000,44907.000000
7439.000000,12369.000000,7464.000000,44923.000000
7427.000000,12420.000000,7471.000000,44936.000000
7396.000000,12385.000000,7425.000000,44952.000000
7405.000000,12387.000000,7413.000000,44883.000000
7394.000000,12433.000000,7416.000000,44936.000000
7393.000000,12391.000000,7429.000000,44908.000000
7387.000000,12375.000000,7395.000000,44887.000000
7408.000000,12403.000000,7393.000000,44901.000000
7384.000000,12348.000000,7370.000000,44887.000000
7363.000000,12353.000000,7327.000000,44847.000000
7353.000000,12331.000000,7319.000000,44895.000000
7360.000000,12332.000000,7330.000000,44865.000000
7347.000000,12330.000000,7324.000000,44879.000000
7349.000000,12339.000000,7295.000000,44855.000000
7346.000000,12331.000000,7306.000000,44839.000000
7388.000000,12311.000000,7269.000000,44856.000000
7359.000000,12327.000000,7242.000000,44855.000000
7343.000000,12290.000000,7242.000000,44847.000000
7337.000000,12314.000000,7268.000000,44835.000000
7329.000000,12300.000000,7253.000000,44851.000000
7340.000000,12284.000000,7220.000000,44819.000000
7341.000000,12233.000000,7237.000000,44823.000000
7334.000000,12275.000000,7264.000000,44842.000000
7322.000000,12289.000000,7216.000000,44844.000000
7321.000000,12259.000000,7208.000000,44812.000000
7304.000000,12269.000000,7251.000000,44841.000000
7301.000000,12268.000000,7189.000000,44799.000000
7317.000000,12280.000000,7243.000000,44812.000000
7321.000000,12247.000000,7214.000000,45045.000000
7298.000000,12260.000000,7205.000000,44816.000000
7291.000000,12216.000000,7185.000000,44796.000000
7328.000000,12270.000000,7217.000000,44853.000000
7290.000000,12264.000000,7206.000000,44817.000000
7300.000000,12215.000000,7200.000000,44805.000000
7296.000000,12231.000000,7193.000000,44819.000000
7295.000000,12241.000000,7198.000000,44817.000000
7282.000000,12236.000000,7205.000000,44777.000000
7273.000000,12247.000000,7209.000000,44815.000000
7317.000000,12239.000000,7197.000000,44831.000000
7313.000000,12277.000000,7199.000000,44790.000000
7292.000000,12256.000000,7218.000000,44796.000000
7259.000000,12225.000000,7199.000000,44831.000000
7271.000000,12241.000000,7199.000000,44799.000000
7272.000000,12247.000000,7237.000000,44800.000000
