660nm,730nm,850nm,940nm
9257.000000,15282.000000,10080.000000,46399.000000
9186.000000,15283.000000,10087.000000,46567.000000
9271.000000,15315.000000,10119.000000,46453.000000
9215.000000,15289.000000,10019.000000,46475.000000
9259.000000,15273.000000,10034.000000,46471.000000
9251.000000,15295.000000,10050.000000,46427.000000
9284.000000,15269.000000,10050.000000,46389.000000
9222.000000,15295.000000,10048.000000,46421.000000
9301.000000,15263.000000,10081.000000,46513.000000
9276.000000,15293.000000,9982.000000,46411.000000
9246.000000,15268.000000,9964.000000,46396.000000
9203.000000,15253.000000,9984.000000,46399.000000
9213.000000,15168.000000,9965.000000,46405.000000
9164.000000,15238.000000,9901.000000,46376.000000
9131.000000,15259.000000,10099.000000,46382.000000
9129.000000,15155.000000,9945.000000,46345.000000
9080.000000,15213.000000,9919.000000,46375.000000
9107.000000,15203.000000,9888.000000,46347.000000
9108.000000,15164.000000,9921.000000,46371.000000
9116.000000,15168.000000,9950.000000,46369.000000
9103.000000,15163.000000,9920.000000,46324.000000
9091.000000,15171.000000,9883.000000,46310.000000
9055.000000,15163.000000,9816.000000,46296.000000
8970.000000,15191.000000,9861.000000,46337.000000
9093.000000,15160.000000,9918.000000,46354.000000
9103.000000,15131.000000,9901.000000,46345.000000
9006.000000,15119.000000,9867.000000,46318.000000
9063.000000,15163.000000,9867.000000,46357.000000
9035.000000,15151.000000,9883.000000,46323.000000
9002.000000,15123.000000,9844.000000,46287.000000
9076.000000,15073.000000,9796.000000,46213.000000
9004.000000,15057.000000,9858.000000,46278.000000
9003.000000,15073.000000,9805.000000,46264.000000
8910.000000,15070.000000,9721.000000,46192.000000
8958.000000,15106.000000,9783.000000,46263.000000
8908.000000,14950.000000,9717.000000,46264.000000
8919.000000,15067.000000,9730.000000,46251.000000
8933.000000,15088.000000,9743.000000,46193.000000
8901.000000,15040.000000,9766.000000,46176.000000
8870.000000,14987.000000,9711.000000,46209.000000
8813.000000,15117.000000,9686.000000,46191.000000
8853.000000,15057.000000,9696.000000,46221.000000
9151.000000,15024.000000,9703.000000,46171.000000
8881.000000,14981.000000,9652.000000,46245.000000
8898.000000,15057.000000,9743.000000,46224.000000
8866.000000,15048.000000,9687.000000,46223.000000
8852.000000,15083.000000,9650.000000,46205.000000
8871.000000,14989.000000,9618.000000,46212.000000
8853.000000,14883.000000,9687.000000,46153.000000
8912.000000,14968.000000,9686.000000,46190.000000
8843.000000,14992.000000,9646.000000,46175.000000
8834.000000,15036.000000,9673.000000,46164.000000
8829.000000,14974.000000,9623.000000,46127.000000
8831.000000,14955.000000,9608.000000,46211.000000
8818.000000,15008.000000,9625.000000,46212.000000
8848.000000,14882.000000,9622.000000,46154.000000
8847.000000,14971.000000,9587.000000,46165.000000
8825.000000,14949.000000,9600.000000,46236.000000
8815.000000,14940.000000,9594.000000,46169.000000
8850.000000,15002.000000,9655.000000,46138.000000
8779.000000,14931.000000,9591.000000,46100.000000
8799.000000,14976.000000,9545.000000,46142.000000
8752.000000,14950.000000,9581.000000,46101.000000
8708.000000,14972.000000,9579.000000,46164.000000
8787.000000,14930.000000,9508.000000,46163.000000
8737.000000,14946.000000,9526.000000,46152.000000
8701.000000,14929.000000,9495.000000,46052.000000
8761.000000,14891.000000,9506.000000,46066.000000
8720.000000,14929.000000,9518.000000,46085.000000
8707.000000,14923.000000,9508.000000,46096.000000
8732.000000,14862.000000,9539.000000,46102.000000
8675.000000,14861.000000,9486.000000,46072.000000
8595.000000,14940.000000,9435.000000,46086.000000
8633.000000,14836.000000,9397.000000,46036.000000
