660nm,730nm,850nm,940nm
15713.000000,20615.000000,9802.000000,49195.000000
15733.000000,20630.000000,9812.000000,49216.000000
15726.000000,20643.000000,9787.000000,49197.000000
15715.000000,20625.000000,9815.000000,49212.000000
15737.000000,20616.000000,9780.000000,49184.000000
15739.000000,20638.000000,9783.000000,49193.000000
15700.000000,20612.000000,9781.000000,49194.000000
15709.000000,20596.000000,9731.000000,49182.000000
15704.000000,20584.000000,9719.000000,49170.000000
15673.000000,20579.000000,9727.000000,49156.000000
15650.000000,20579.000000,9691.000000,49161.000000
15643.000000,20529.000000,9688.000000,49123.000000
15621.000000,20556.000000,9632.000000,49116.000000
15613.000000,20542.000000,9627.000000,49112.000000
15602.000000,20525.000000,9618.000000,49088.000000
15572.000000,20474.000000,9625.000000,49088.000000
15568.000000,20510.000000,9582.000000,49105.000000
15564.000000,20506.000000,9559.000000,49055.000000
15538.000000,20474.000000,9570.000000,49064.000000
15518.000000,20455.000000,9529.000000,49055.000000
15498.000000,20464.000000,9533.000000,49017.000000
15470.000000,20441.000000,9470.000000,49036.000000
15481.000000,20440.000000,9500.000000,49008.000000
15457.000000,20398.000000,9460.000000,48999.000000
15464.000000,20405.000000,9453.000000,49003.000000
15333.000000,20380.000000,9425.000000,48979.000000
15403.000000,20385.000000,9418.000000,48959.000000
15394.000000,20345.000000,9403.000000,48947.000000
15380.000000,20368.000000,9353.000000,48938.000000
15380.000000,20315.000000,9343.000000,48906.000000
15356.000000,20323.000000,9353.000000,48919.000000
15347.000000,20304.000000,9313.000000,48920.000000
15323.000000,20326.000000,9330.000000,48906.000000
15293.000000,20290.000000,9272.000000,48897.000000
15253.000000,20251.000000,9242.000000,48879.000000
15283.000000,20221.000000,9200.000000,48867.000000
15256.000000,20232.000000,9198.000000,48824.000000
15224.000000,20222.000000,9161.000000,48824.000000
15213.000000,20196.000000,9181.000000,48806.000000
15147.000000,20187.000000,9130.000000,48770.000000
15147.000000,20166.000000,9104.000000,48778.000000
15122.000000,20141.000000,9091.000000,48780.000000
15144.000000,20153.000000,9053.000000,48740.000000
15101.000000,20100.000000,9025.000000,48756.000000
15077.000000,20077.000000,9016.000000,48747.000000
15051.000000,20063.000000,9006.000000,48712.000000
15038.000000,20063.000000,8974.000000,48699.000000
15038.000000,20076.000000,8970.000000,48693.000000
15000.000000,20027.000000,8897.000000,48658.000000
14990.000000,19999.000000,8909.000000,48665.000000
14973.000000,20031.000000,8895.000000,48692.000000
14952.000000,19986.000000,8844.000000,48634.000000
14902.000000,19975.000000,8813.000000,48629.000000
14919.000000,19947.000000,8804.000000,48592.000000
14895.000000,19931.000000,8798.000000,48589.000000
14862.000000,19909.000000,8737.000000,48557.000000
14872.000000,19915.000000,8735.000000,48575.000000
14841.000000,19879.000000,8706.000000,48535.000000
14786.000000,19841.000000,8691.000000,48538.000000
14810.000000,19828.000000,8670.000000,48516.000000
14784.000000,19818.000000,8646.000000,48507.000000
14739.000000,19797.000000,8625.000000,48498.000000
14752.000000,19794.000000,8597.000000,48488.000000
14709.000000,19793.000000,8579.000000,48505.000000
14710.000000,19752.000000,8579.000000,48427.000000
14679.000000,19719.000000,8558.000000,48457.000000
14696.000000,19748.000000,8502.000000,48453.000000
14645.000000,19721.000000,8494.000000,48429.000000
14635.000000,19711.000000,8446.000000,48420.000000
14616.000000,19676.000000,8445.000000,48388.000000
14574.000000,19674.000000,8411.000000,48374.000000
14552.000000,19655.000000,8392.000000,48355.000000
14537.000000,19617.000000,8353.000000,48355.000000
14467.000000,19573.000000,8317.000000,48285.000000
14466.000000,19582.000000,8306.000000,48290.000000
14390.000000,19543.000000,8238.000000,48291.000000
14386.000000,19493.000000,8202.000000,48244.000000
14325.000000,19480.000000,8156.000000,48246.000000
14302.000000,19458.000000,8095.000000,48210.000000
14230.000000,19401.000000,8064.000000,48172.000000
14225.000000,19406.000000,8056.000000,48147.000000
14197.000000,19366.000000,7989.000000,48138.000000
14175.000000,19314.000000,7967.000000,48102.000000
14142.000000,19296.000000,7920.000000,48077.000000
14129.000000,19280.000000,7904.000000,48068.000000
14091.000000,19270.000000,7888.000000,48048.000000
14055.000000,19258.000000,7865.000000,48069.000000
