660nm,730nm,850nm,940nm
20445.000000,45509.000000,47436.000000,26223.000000
20514.000000,45604.000000,47487.000000,26272.000000
20637.000000,45719.000000,47577.000000,26297.000000
20722.000000,45833.000000,47603.000000,26322.000000
20850.000000,45919.000000,47687.000000,26379.000000
20872.000000,46024.000000,47769.000000,26400.000000
20996.000000,46145.000000,47834.000000,26431.000000
21107.000000,46242.000000,47861.000000,26450.000000
21118.000000,46342.000000,47915.000000,26474.000000
21243.000000,46444.000000,47970.000000,26489.000000
21244.000000,46475.000000,48007.000000,26532.000000
21341.000000,46497.000000,48014.000000,26543.000000
21339.000000,46577.000000,48009.000000,26512.000000
21335.000000,46581.000000,48066.000000,26555.000000
21347.000000,46580.000000,48081.000000,26566.000000
21320.000000,46560.000000,48076.000000,26530.000000
21342.000000,46549.000000,48068.000000,26552.000000
21314.000000,46548.000000,47984.000000,26546.000000
21297.000000,46513.000000,48002.000000,26539.000000
21283.000000,46494.000000,48014.000000,26515.000000
21256.000000,46437.000000,47981.000000,26542.000000
21260.000000,46425.000000,47998.000000,26534.000000
21198.000000,46423.000000,47980.000000,26508.000000
21187.000000,46391.000000,47960.000000,26485.000000
21166.000000,46397.000000,47934.000000,26523.000000
21126.000000,46351.000000,47930.000000,26494.000000
21144.000000,46347.000000,47896.000000,26501.000000
21138.000000,46329.000000,47909.000000,26469.000000
21134.000000,46289.000000,47866.000000,26489.000000
21093.000000,46270.000000,47885.000000,26467.000000
21080.000000,46248.000000,47858.000000,26459.000000
21079.000000,46235.000000,47857.000000,26501.000000
21008.000000,46186.000000,47846.000000,26423.000000
20971.000000,46153.000000,47808.000000,26444.000000
20981.000000,46183.000000,47800.000000,26472.000000
20952.000000,46160.000000,47805.000000,26450.000000
20931.000000,46134.000000,47811.000000,26433.000000
20900.000000,46092.000000,47759.000000,26426.000000
20906.000000,46072.000000,47755.000000,26414.000000
20875.000000,46062.000000,47731.000000,26424.000000
20848.000000,45985.000000,47698.000000,26440.000000
20855.000000,46006.000000,47708.000000,26408.000000
20799.000000,45972.000000,47676.000000,26422.000000
20795.000000,45935.000000,47674.000000,26393.000000
20735.000000,45932.000000,47694.000000,26358.000000
20741.000000,45906.000000,47633.000000,26373.000000
20726.000000,45863.000000,47613.000000,26391.000000
20691.000000,45861.000000,47621.000000,26367.000000
20677.000000,45850.000000,47607.000000,26355.000000
20625.000000,45815.000000,47592.000000,26362.000000
20642.000000,45769.000000,47561.000000,26340.000000
20565.000000,45744.000000,47555.000000,26339.000000
20588.000000,45714.000000,47501.000000,26322.000000
