660nm,730nm,850nm,940nm
19209.000000,6982.000000,9650.000000,48904.000000
19337.000000,6871.000000,9675.000000,48958.000000
19236.000000,6868.000000,9602.000000,49014.000000
19298.000000,6990.000000,9786.000000,49101.000000
19302.000000,6986.000000,9755.000000,49120.000000
19278.000000,7123.000000,9868.000000,49149.000000
19420.000000,7032.000000,9999.000000,49237.000000
19273.000000,7237.000000,9951.000000,49189.000000
19428.000000,7096.000000,10035.000000,49016.000000
19586.000000,7122.000000,10021.000000,49180.000000
19560.000000,7186.000000,10060.000000,49260.000000
19652.000000,7228.000000,10127.000000,49183.000000
19522.000000,7199.000000,10335.000000,49245.000000
19550.000000,7218.000000,10061.000000,49176.000000
19606.000000,7199.000000,9990.000000,49227.000000
19619.000000,7271.000000,10005.000000,49254.000000
19519.000000,7072.000000,9988.000000,49109.000000
19553.000000,7151.000000,10009.000000,49260.000000
19491.000000,7338.000000,10096.000000,49347.000000
19493.000000,7144.000000,9980.000000,49253.000000
19534.000000,7195.000000,9941.000000,49203.000000
19522.000000,7112.000000,9968.000000,49173.000000
19625.000000,7076.000000,10050.000000,49199.000000
19490.000000,7108.000000,9960.000000,49173.000000
19361.000000,7121.000000,9875.000000,49084.000000
19395.000000,7222.000000,10088.000000,49252.000000
19513.000000,7175.000000,9965.000000,49135.000000
19442.000000,7302.000000,9932.000000,49010.000000
19363.000000,6997.000000,9859.000000,49140.000000
19491.000000,7141.000000,9836.000000,49119.000000
19459.000000,7103.000000,9864.000000,49164.000000
19413.000000,7107.000000,9842.000000,49163.000000
19394.000000,6921.000000,9815.000000,49163.000000
19375.000000,6962.000000,9733.000000,49105.000000
19381.000000,6979.000000,9748.000000,49195.000000
19450.000000,7059.000000,9650.000000,49147.000000
19284.000000,6947.000000,9778.000000,49048.000000
19207.000000,7023.000000,9702.000000,49099.000000
19171.000000,7147.000000,9709.000000,49147.000000
19247.000000,6885.000000,9797.000000,49022.000000
19228.000000,6935.000000,9771.000000,49074.000000
19285.000000,6850.000000,9714.000000,49041.000000
19290.000000,7096.000000,9727.000000,49079.000000
19184.000000,6903.000000,9716.000000,49045.000000
19167.000000,6903.000000,9563.000000,49017.000000
19155.000000,6886.000000,9714.000000,49054.000000
19248.000000,6959.000000,9670.000000,48967.000000
19204.000000,6884.000000,9562.000000,48914.000000
19025.000000,6966.000000,9617.000000,49008.000000
19214.000000,6843.000000,9631.000000,49025.000000
19277.000000,6857.000000,9521.000000,48978.000000
19095.000000,6614.000000,9400.000000,49054.000000
19141.000000,6846.000000,9553.000000,49054.000000
19157.000000,6804.000000,9594.000000,48942.000000
19099.000000,6871.000000,9587.000000,48985.000000
18976.000000,6705.000000,9445.000000,48970.000000
19106.000000,6764.000000,9488.000000,48838.000000
19088.000000,6760.000000,9494.000000,48915.000000
19088.000000,6813.000000,9563.000000,48836.000000
18905.000000,6650.000000,9404.000000,49005.000000
19098.000000,6758.000000,9451.000000,48888.000000
18955.000000,6756.000000,9484.000000,48957.000000
19117.000000,6775.000000,9475.000000,48904.000000
18935.000000,6749.000000,9378.000000,48902.000000
19074.000000,6777.000000,9294.000000,48690.000000
18999.000000,6646.000000,9156.000000,48798.000000
18986.000000,6787.000000,9415.000000,48826.000000
18946.000000,6704.000000,9201.000000,48982.000000
18880.000000,6738.000000,9351.000000,48852.000000
18977.000000,6717.000000,9340.000000,48833.000000
18826.000000,6722.000000,9367.000000,48809.000000
18946.000000,6607.000000,9203.000000,48777.000000
18947.000000,6565.000000,9297.000000,48847.000000
18937.000000,6655.000000,9237.000000,48786.000000
18875.000000,6647.000000,9069.000000,48580.000000
18672.000000,6664.000000,9382.000000,48748.000000
18987.000000,6598.000000,9349.000000,48974.000000
18668.000000,6593.000000,9262.000000,48714.000000
18892.000000,6649.000000,9293.000000,48708.000000
18822.000000,6579.000000,9183.000000,48671.000000
18778.000000,6636.000000,9207.000000,48737.000000
18777.000000,6547.000000,9032.000000,48695.000000
18789.000000,6526.000000,9173.000000,48783.000000
18942.000000,6560.000000,9293.000000,48765.000000
18728.000000,6538.000000,9145.000000,48708.000000
18713.000000,6459.000000,9133.000000,48897.000000
18776.000000,6613.000000,9340.000000,48820.000000
18755.000000,6573.000000,9280.000000,48730.000000
18642.000000,6538.000000,9227.000000,48790.000000
18731.000000,6544.000000,9157.000000,48701.000000
18851.000000,6533.000000,9184.000000,48663.000000
18694.000000,6489.000000,9219.000000,48689.000000
18566.000000,6411.000000,9121.000000,48575.000000
18728.000000,6445.000000,9188.000000,48697.000000
18707.000000,6619.000000,9029.000000,48679.000000
18682.000000,6556.000000,9093.000000,48717.000000
18603.000000,6495.000000,9082.000000,48669.000000
18747.000000,6496.000000,8997.000000,48701.000000
18673.000000,6506.000000,9154.000000,48697.000000
18621.000000,6572.000000,9129.000000,48696.000000
18601.000000,6332.000000,8947.000000,48641.000000
18785.000000,6495.000000,9128.000000,48645.000000
18620.000000,6453.000000,9059.000000,48693.000000
18610.000000,6525.000000,9054.000000,48655.000000
18449.000000,6519.000000,8717.000000,48860.000000
18719.000000,6521.000000,9008.000000,48613.000000
18582.000000,6495.000000,8978.000000,48611.000000
18566.000000,6511.000000,9025.000000,48643.000000
18606.000000,6351.000000,8912.000000,48595.000000
18667.000000,6468.000000,8979.000000,48512.000000
