660nm,730nm,850nm,940nm
17969.000000,40778.000000,44247.000000,20616.000000
17966.000000,40789.000000,44269.000000,20610.000000
17966.000000,40755.000000,44261.000000,20609.000000
17947.000000,40743.000000,44247.000000,20588.000000
17916.000000,40729.000000,44238.000000,20564.000000
17879.000000,40675.000000,44177.000000,20571.000000
17841.000000,40653.000000,44175.000000,20585.000000
17846.000000,40644.000000,44177.000000,20576.000000
17822.000000,40660.000000,44158.000000,20594.000000
17777.000000,40566.000000,44130.000000,20570.000000
17727.000000,40562.000000,44136.000000,20553.000000
17759.000000,40508.000000,44115.000000,20543.000000
17726.000000,40549.000000,44089.000000,20530.000000
17718.000000,40462.000000,44062.000000,20546.000000
17674.000000,40440.000000,44026.000000,20526.000000
17623.000000,40416.000000,44044.000000,20516.000000
17592.000000,40335.000000,44016.000000,20525.000000
17568.000000,40289.000000,43981.000000,20512.000000
17470.000000,40224.000000,43954.000000,20480.000000
17449.000000,40262.000000,43910.000000,20501.000000
17466.000000,40189.000000,43898.000000,20472.000000
17486.000000,40177.000000,43884.000000,20469.000000
17406.000000,40152.000000,43859.000000,20462.000000
17386.000000,40138.000000,43882.000000,20483.000000
17445.000000,40118.000000,43862.000000,20450.000000
17396.000000,40131.000000,43886.000000,20456.000000
17377.000000,40114.000000,43874.000000,20470.000000
17400.000000,40101.000000,43856.000000,20477.000000
17363.000000,40114.000000,43840.000000,20449.000000
17317.000000,40068.000000,43832.000000,20482.000000
17320.000000,40057.000000,43818.000000,20433.000000
17208.000000,39935.000000,43767.000000,20437.000000
17244.000000,39932.000000,43751.000000,20413.000000
17157.000000,39876.000000,43739.000000,20417.000000
17137.000000,39873.000000,43717.000000,20386.000000
17143.000000,39853.000000,43725.000000,20411.000000
17155.000000,39840.000000,43726.000000,20385.000000
17116.000000,39800.000000,43672.000000,20365.000000
17101.000000,39802.000000,43686.000000,20376.000000
17118.000000,39865.000000,43723.000000,20386.000000
17166.000000,39886.000000,43729.000000,20400.000000
17172.000000,39871.000000,43739.000000,20392.000000
17230.000000,39899.000000,43729.000000,20387.000000
17270.000000,40007.000000,43791.000000,20425.000000
17404.000000,40115.000000,43851.000000,20467.000000
17741.000000,40509.000000,44078.000000,20538.000000
17819.000000,40604.000000,44114.000000,20558.000000
17892.000000,40668.000000,44170.000000,20581.000000
18013.000000,40854.000000,44275.000000,20597.000000
18058.000000,40900.000000,44271.000000,20621.000000
18009.000000,40819.000000,44281.000000,20599.000000
17986.000000,40784.000000,44218.000000,20615.000000
17966.000000,40787.000000,44237.000000,20598.000000
17942.000000,40780.000000,44221.000000,20636.000000
17935.000000,40760.000000,44208.000000,20605.000000
17900.000000,40652.000000,44179.000000,20578.000000
17888.000000,40674.000000,44155.000000,20585.000000
17852.000000,40645.000000,44190.000000,20580.000000
17850.000000,40640.000000,44156.000000,20544.000000
17768.000000,40629.000000,44129.000000,20563.000000
17817.000000,40626.000000,44103.000000,20573.000000
17758.000000,40555.000000,44079.000000,20559.000000
17743.000000,40575.000000,44103.000000,20556.000000
17711.000000,40518.000000,44075.000000,20544.000000
