660nm,730nm,850nm,940nm
25171.000000,10052.000000,6794.000000,45778.000000
25232.000000,10060.000000,6777.000000,45683.000000
25037.000000,10080.000000,6855.000000,45810.000000
25012.000000,10126.000000,6748.000000,45750.000000
25216.000000,10140.000000,6701.000000,45630.000000
25049.000000,10076.000000,6790.000000,45836.000000
25052.000000,10020.000000,6738.000000,45734.000000
25032.000000,10028.000000,6683.000000,45641.000000
25019.000000,10072.000000,6752.000000,45798.000000
24984.000000,9962.000000,6871.000000,45674.000000
24995.000000,10178.000000,6709.000000,45657.000000
24848.000000,10000.000000,6690.000000,45701.000000
25062.000000,10084.000000,6749.000000,45713.000000
25074.000000,10071.000000,6725.000000,45764.000000
24960.000000,10084.000000,6650.000000,45603.000000
24889.000000,9992.000000,6799.000000,45696.000000
24990.000000,10047.000000,6652.000000,45692.000000
24966.000000,10011.000000,6831.000000,45708.000000
24915.000000,9933.000000,6580.000000,45656.000000
24929.000000,9952.000000,6579.000000,45706.000000
24857.000000,9976.000000,6570.000000,45602.000000
24900.000000,9941.000000,6630.000000,45570.000000
24888.000000,10000.000000,6622.000000,45624.000000
24963.000000,10017.000000,6722.000000,45494.000000
24797.000000,9898.000000,6431.000000,45848.000000
24838.000000,9879.000000,6573.000000,45582.000000
24774.000000,9765.000000,6651.000000,45590.000000
24794.000000,9944.000000,6584.000000,45662.000000
24748.000000,10172.000000,6431.000000,45663.000000
24919.000000,9961.000000,6502.000000,45716.000000
24835.000000,9963.000000,6594.000000,45550.000000
24791.000000,9909.000000,6544.000000,45649.000000
24748.000000,9837.000000,6488.000000,45567.000000
24877.000000,9890.000000,6449.000000,45442.000000
24751.000000,9660.000000,6507.000000,45502.000000
24734.000000,9827.000000,6228.000000,45505.000000
24620.000000,9647.000000,6339.000000,45473.000000
24589.000000,9658.000000,6289.000000,45462.000000
24508.000000,9728.000000,6300.000000,45670.000000
24608.000000,9705.000000,6335.000000,45491.000000
24641.000000,9781.000000,6440.000000,45505.000000
24489.000000,9726.000000,6361.000000,45703.000000
24493.000000,9678.000000,6391.000000,45538.000000
24522.000000,9664.000000,6308.000000,45599.000000
24533.000000,9666.000000,6161.000000,45449.000000
24626.000000,9599.000000,6331.000000,45425.000000
24539.000000,9625.000000,6351.000000,45462.000000
24591.000000,9592.000000,6352.000000,45529.000000
24664.000000,9636.000000,6321.000000,45538.000000
24497.000000,9589.000000,6297.000000,45474.000000
24419.000000,9439.000000,6192.000000,45486.000000
24511.000000,9666.000000,6302.000000,45444.000000
24551.000000,9541.000000,6157.000000,45434.000000
24639.000000,9662.000000,6163.000000,45394.000000
24455.000000,9608.000000,6034.000000,45370.000000
