660nm,730nm,850nm,940nm
516.000000,9079.000000,4942.000000,43008.000000
539.000000,9049.000000,4915.000000,43062.000000
484.000000,9037.000000,4927.000000,43014.000000
532.000000,9095.000000,4889.000000,42977.000000
579.000000,9120.000000,4926.000000,43015.000000
536.000000,9071.000000,4896.000000,43018.000000
593.000000,9119.000000,4936.000000,43005.000000
552.000000,9123.000000,4909.000000,42979.000000
515.000000,9246.000000,4890.000000,43026.000000
576.000000,9120.000000,4916.000000,43035.000000
535.000000,9085.000000,4897.000000,43034.000000
600.000000,9123.000000,4890.000000,43025.000000
571.000000,9116.000000,4926.000000,43018.000000
573.000000,9101.000000,4972.000000,43028.000000
524.000000,9071.000000,4963.000000,43014.000000
540.000000,9123.000000,5012.000000,43013.000000
598.000000,9119.000000,4932.000000,43037.000000
576.000000,9089.000000,4968.000000,43081.000000
618.000000,9120.000000,4932.000000,43038.000000
591.000000,9165.000000,5029.000000,43057.000000
626.000000,9191.000000,5013.000000,43068.000000
641.000000,9160.000000,5170.000000,43078.000000
660.000000,9205.000000,5021.000000,43089.000000
693.000000,9199.000000,5107.000000,43132.000000
719.000000,9230.000000,5139.000000,43113.000000
770.000000,9091.000000,5107.000000,43106.000000
781.000000,9297.000000,5204.000000,43156.000000
842.000000,9300.000000,5259.000000,43149.000000
824.000000,9319.000000,5294.000000,43228.000000
918.000000,9361.000000,5330.000000,43193.000000
916.000000,9399.000000,5345.000000,43221.000000
973.000000,9395.000000,5394.000000,43259.000000
989.000000,9488.000000,5411.000000,43290.000000
1039.000000,9564.000000,5470.000000,43320.000000
1070.000000,9500.000000,5494.000000,43309.000000
1080.000000,9505.000000,5500.000000,43248.000000
1168.000000,9575.000000,5549.000000,43405.000000
1125.000000,9568.000000,5552.000000,43316.000000
1184.000000,9547.000000,5559.000000,43340.000000
1181.000000,9557.000000,5579.000000,43333.000000
1140.000000,9523.000000,5590.000000,43337.000000
1158.000000,9601.000000,5552.000000,43361.000000
1150.000000,9583.000000,5528.000000,43292.000000
1183.000000,9583.000000,5547.000000,43331.000000
1115.000000,9541.000000,5509.000000,43352.000000
1210.000000,9555.000000,5577.000000,43333.000000
1165.000000,9563.000000,5559.000000,43309.000000
1194.000000,9579.000000,5571.000000,43324.000000
1190.000000,9570.000000,5580.000000,43343.000000
1125.000000,9652.000000,5544.000000,43344.000000
