660nm,730nm,850nm,940nm
56994.000000,33686.000000,10484.000000,6567.000000
56963.000000,33651.000000,10426.000000,6526.000000
56928.000000,33627.000000,10372.000000,6482.000000
56880.000000,33613.000000,10322.000000,6439.000000
56852.000000,33612.000000,10281.000000,6404.000000
56870.000000,33617.000000,10252.000000,6374.000000
56915.000000,33622.000000,10229.000000,6348.000000
56966.000000,33621.000000,10209.000000,6327.000000
57037.000000,33609.000000,10195.000000,6299.000000
57132.000000,33586.000000,10185.000000,6266.000000
57221.000000,33552.000000,10170.000000,6239.000000
57284.000000,33508.000000,10148.000000,6218.000000
57343.000000,33456.000000,10123.000000,6205.000000
57401.000000,33400.000000,10090.000000,6201.000000
57422.000000,33341.000000,10041.000000,6202.000000
57399.000000,33283.000000,9979.000000,6193.000000
57365.000000,33228.000000,9912.000000,6170.000000
57333.000000,33179.000000,9846.000000,6144.000000
57285.000000,33139.000000,9780.000000,6117.000000
57225.000000,33114.000000,9717.000000,6085.000000
57182.000000,33105.000000,9655.000000,6056.000000
57166.000000,33108.000000,9593.000000,6030.000000
57159.000000,33117.000000,9529.000000,6003.000000
57166.000000,33135.000000,9470.000000,5976.000000
57208.000000,33159.000000,9417.000000,5945.000000
57279.000000,33178.000000,9367.000000,5918.000000
57356.000000,33184.000000,9319.000000,5903.000000
57439.000000,33175.000000,9276.000000,5896.000000
57542.000000,33151.000000,9239.000000,5891.000000
57654.000000,33119.000000,9205.000000,5878.000000
57742.000000,33087.000000,9172.000000,5856.000000
57801.000000,33063.000000,9137.000000,5827.000000
57846.000000,33045.000000,9101.000000,5790.000000
57873.000000,33033.000000,9061.000000,5741.000000
57862.000000,33032.000000,9019.000000,5679.000000
57827.000000,33044.000000,8974.000000,5592.000000
57800.000000,33067.000000,8927.000000,5481.000000
57774.000000,33095.000000,8879.000000,5371.000000
57733.000000,33116.000000,8833.000000,5274.000000
57696.000000,33127.000000,8786.000000,5193.000000
57688.000000,33124.000000,8734.000000,5131.000000
57695.000000,33107.000000,8681.000000,5080.000000
57703.000000,33079.000000,8631.000000,5038.000000
57734.000000,33050.000000,8584.000000,5000.000000
57803.000000,33022.000000,8537.000000,4971.000000
57868.000000,32994.000000,8489.000000,4953.000000
57898.000000,32972.000000,8440.000000,4935.000000
57906.000000,32959.000000,8393.000000,4913.000000
57900.000000,32955.000000,8348.000000,4883.000000
57852.000000,32960.000000,8303.000000,4842.000000
57756.000000,32971.000000,8257.000000,4789.000000
57644.000000,32993.000000,8209.000000,4726.000000
57533.000000,33019.000000,8155.000000,4662.000000
57402.000000,33047.000000,8097.000000,4599.000000
57253.000000,33078.000000,8044.000000,4532.000000
57129.000000,33115.000000,8006.000000,4455.000000
57049.000000,33161.000000,7982.000000,4371.000000
56982.000000,33210.000000,7976.000000,4294.000000
56923.000000,33261.000000,7991.000000,4234.000000
56894.000000,33315.000000,8035.000000,4198.000000
56894.000000,33373.000000,8103.000000,4174.000000
56895.000000,33435.000000,8189.000000,4152.000000
56899.000000,33504.000000,8292.000000,4134.000000
56922.000000,33582.000000,8410.000000,4124.000000
56941.000000,33667.000000,8541.000000,4120.000000
56915.000000,33755.000000,8683.000000,4121.000000
56851.000000,33842.000000,8833.000000,4115.000000
56773.000000,33929.000000,8990.000000,4104.000000
56673.000000,34011.000000,9151.000000,4085.000000
56534.000000,34087.000000,9313.000000,4050.000000
56389.000000,34153.000000,9477.000000,4010.000000
56276.000000,34209.000000,9639.000000,3977.000000
56197.000000,34254.000000,9797.000000,3956.000000
56142.000000,34291.000000,9948.000000,3946.000000
56131.000000,34318.000000,10085.000000,3943.000000
56187.000000,34342.000000,10202.000000,3940.000000
56294.000000,34363.000000,10298.000000,3940.000000
56413.000000,34377.000000,10372.000000,3942.000000
56533.000000,34384.000000,10428.000000,3947.000000
56648.000000,34386.000000,10470.000000,3950.000000
56732.000000,34384.000000,10494.000000,3939.000000
56758.000000,34384.000000,10503.000000,3907.000000
56726.000000,34392.000000,10505.000000,3862.000000
56643.000000,34409.000000,10504.000000,3818.000000
56503.000000,34432.000000,10501.000000,3783.000000
56301.000000,34454.000000,10498.000000,3753.000000
56065.000000,34472.000000,10497.000000,3723.000000
55822.000000,34485.000000,10499.000000,3695.000000
55576.000000,34492.000000,10502.000000,3672.000000
55336.000000,34498.000000,10512.000000,3655.000000
55131.000000,34510.000000,10533.000000,3647.000000
54985.000000,34527.000000,10564.000000,3657.000000
54883.000000,34545.000000,10597.000000,3687.000000
54813.000000,34568.000000,10633.000000,3728.000000
54782.000000,34597.000000,10673.000000,3770.000000
54783.000000,34631.000000,10714.000000,3816.000000
54786.000000,34662.000000,10746.000000,3873.000000
54781.000000,34682.000000,10771.000000,3948.000000
54780.000000,34690.000000,10790.000000,4043.000000
54778.000000,34689.000000,10793.000000,4154.000000
54762.000000,34679.000000,10778.000000,4277.000000
54731.000000,34662.000000,10755.000000,4411.000000
54702.000000,34638.000000,10730.000000,4552.000000
54668.000000,34609.000000,10701.000000,4703.000000
54611.000000,34575.000000,10668.000000,4861.000000
54535.000000,34539.000000,10632.000000,5025.000000
54460.000000,34506.000000,10592.000000,5194.000000
54385.000000,34478.000000,10548.000000,5361.000000
54293.000000,34459.000000,10499.000000,5522.000000
54186.000000,34448.000000,10449.000000,5672.000000
54091.000000,34442.000000,10404.000000,5803.000000
54019.000000,34436.000000,10360.000000,5921.000000
53961.000000,34431.000000,10319.000000,6028.000000
53925.000000,34425.000000,10281.000000,6121.000000
53928.000000,34416.000000,10241.000000,6197.000000
53969.000000,34403.000000,10201.000000,6258.000000
54034.000000,34383.000000,10165.000000,6301.000000
54128.000000,34362.000000,10131.000000,6329.000000
54251.000000,34341.000000,10099.000000,6351.000000
54386.000000,34319.000000,10069.000000,6369.000000
54515.000000,34297.000000,10046.000000,6381.000000
54650.000000,34283.000000,10026.000000,6389.000000
54805.000000,34284.000000,10001.000000,6397.000000
54971.000000,34296.000000,9968.000000,6412.000000
55147.000000,34311.000000,9933.000000,6430.000000
55344.000000,34320.000000,9894.000000,6454.000000
55561.000000,34321.000000,9849.000000,6489.000000
55770.000000,34313.000000,9799.000000,6527.000000
55955.000000,34299.000000,9749.000000,6560.000000
56125.000000,34281.000000,9702.000000,6591.000000
56278.000000,34261.000000,9655.000000,6628.000000
56393.000000,34239.000000,9608.000000,6670.000000
56464.000000,34212.000000,9567.000000,6711.000000
56509.000000,34181.000000,9530.000000,6744.000000
56536.000000,34148.000000,9498.000000,6770.000000
56534.000000,34111.000000,9468.000000,6794.000000
56499.000000,34074.000000,9439.000000,6816.000000
56455.000000,34040.000000,9407.000000,6837.000000
56412.000000,34009.000000,9360.000000,6857.000000
56359.000000,33978.000000,9294.000000,6868.000000
56303.000000,33946.000000,9214.000000,6867.000000
56272.000000,33917.000000,9127.000000,6847.000000
