660nm,730nm,850nm,940nm
23490.000000,8138.000000,12941.000000,54254.000000
23566.000000,8199.000000,12978.000000,54275.000000
23573.000000,8196.000000,13000.000000,54325.000000
23684.000000,8278.000000,13077.000000,54353.000000
23684.000000,8243.000000,13121.000000,54329.000000
23722.000000,8262.000000,13104.000000,54352.000000
23712.000000,8275.000000,13065.000000,54478.000000
23738.000000,8267.000000,13140.000000,54402.000000
23757.000000,8335.000000,13213.000000,54415.000000
23797.000000,8336.000000,13175.000000,54442.000000
23829.000000,8279.000000,13118.000000,54423.000000
23912.000000,8369.000000,13231.000000,54390.000000
23813.000000,8341.000000,13218.000000,54462.000000
23847.000000,8370.000000,13276.000000,54502.000000
23967.000000,8417.000000,13304.000000,54554.000000
23905.000000,8325.000000,13268.000000,54414.000000
23934.000000,8423.000000,13245.000000,54506.000000
23917.000000,8319.000000,13238.000000,54486.000000
23851.000000,8375.000000,13287.000000,54458.000000
23970.000000,8424.000000,13272.000000,54471.000000
23790.000000,8415.000000,13290.000000,54496.000000
23881.000000,8389.000000,13289.000000,54473.000000
23829.000000,8412.000000,13221.000000,54447.000000
23918.000000,8368.000000,13231.000000,54427.000000
23837.000000,8420.000000,13159.000000,54424.000000
23863.000000,8394.000000,13190.000000,54416.000000
23921.000000,8415.000000,13220.000000,54433.000000
23835.000000,8319.000000,13140.000000,54405.000000
23797.000000,8390.000000,13164.000000,54404.000000
23878.000000,8308.000000,13162.000000,54399.000000
23841.000000,8371.000000,13186.000000,54432.000000
23858.000000,8355.000000,13123.000000,54368.000000
23837.000000,8403.000000,13285.000000,54445.000000
23731.000000,8376.000000,13266.000000,54443.000000
23731.000000,8356.000000,13216.000000,54419.000000
23763.000000,8300.000000,13155.000000,54392.000000
23723.000000,8369.000000,13189.000000,54386.000000
23744.000000,8317.000000,13099.000000,54414.000000
23831.000000,8402.000000,13152.000000,54401.000000
23793.000000,8365.000000,13101.000000,54377.000000
23797.000000,8327.000000,13119.000000,54312.000000
23768.000000,8299.000000,13078.000000,54312.000000
23784.000000,8328.000000,13173.000000,54316.000000
23768.000000,8301.000000,13159.000000,54381.000000
23720.000000,8315.000000,13121.000000,54423.000000
23819.000000,8221.000000,13096.000000,54355.000000
23652.000000,8324.000000,13072.000000,54359.000000
23753.000000,8240.000000,13106.000000,54427.000000
23750.000000,8331.000000,13007.000000,54309.000000
23674.000000,8307.000000,13041.000000,54316.000000
23710.000000,8198.000000,13188.000000,54276.000000
23701.000000,8270.000000,13124.000000,54340.000000
23760.000000,8264.000000,12995.000000,54287.000000
23729.000000,8312.000000,13047.000000,54335.000000
23643.000000,8272.000000,12980.000000,54337.000000
