660nm,730nm,850nm,940nm
16321.000000,35930.000000,42096.000000,23363.000000
16330.000000,35928.000000,42110.000000,23369.000000
16297.000000,35879.000000,42125.000000,23362.000000
16306.000000,35934.000000,42069.000000,23357.000000
16304.000000,35888.000000,42097.000000,23345.000000
16280.000000,35902.000000,42071.000000,23335.000000
16245.000000,35880.000000,42079.000000,23343.000000
16268.000000,35865.000000,42073.000000,23373.000000
16263.000000,35847.000000,42080.000000,23339.000000
16230.000000,35857.000000,42064.000000,23327.000000
16296.000000,35834.000000,42026.000000,23328.000000
16264.000000,35865.000000,42067.000000,23344.000000
16245.000000,35811.000000,42056.000000,23341.000000
16229.000000,35819.000000,42074.000000,23324.000000
16231.000000,35835.000000,42069.000000,23343.000000
16223.000000,35830.000000,42069.000000,23324.000000
16263.000000,35835.000000,42035.000000,23341.000000
16228.000000,35820.000000,42013.000000,23351.000000
16193.000000,35790.000000,42037.000000,23313.000000
16239.000000,35804.000000,42033.000000,23334.000000
16186.000000,35800.000000,42039.000000,23323.000000
16200.000000,35811.000000,42040.000000,23321.000000
16190.000000,35800.000000,42035.000000,23324.000000
16223.000000,35770.000000,42035.000000,23326.000000
16221.000000,35797.000000,42020.000000,23311.000000
16216.000000,35785.000000,42039.000000,23317.000000
16226.000000,35762.000000,42006.000000,23338.000000
16168.000000,35787.000000,42032.000000,23305.000000
16159.000000,35761.000000,42010.000000,23334.000000
16166.000000,35741.000000,42008.000000,23322.000000
16209.000000,35747.000000,42024.000000,23299.000000
16140.000000,35769.000000,41995.000000,23304.000000
16182.000000,35726.000000,41991.000000,23319.000000
16123.000000,35724.000000,41986.000000,23286.000000
16132.000000,35707.000000,42008.000000,23300.000000
16111.000000,35708.000000,41951.000000,23294.000000
16098.000000,35720.000000,41977.000000,23300.000000
16135.000000,35687.000000,41967.000000,23318.000000
16106.000000,35662.000000,41966.000000,23272.000000
16135.000000,35676.000000,41948.000000,23283.000000
16113.000000,35695.000000,41943.000000,23281.000000
16084.000000,35657.000000,41961.000000,23298.000000
16076.000000,35688.000000,41946.000000,23284.000000
16104.000000,35639.000000,41972.000000,23289.000000
16097.000000,35624.000000,41914.000000,23286.000000
16047.000000,35591.000000,41928.000000,23273.000000
16012.000000,35628.000000,41915.000000,23246.000000
16044.000000,35615.000000,41904.000000,23257.000000
16033.000000,35583.000000,41913.000000,23282.000000
16002.000000,35599.000000,41919.000000,23213.000000
16029.000000,35558.000000,41892.000000,23215.000000
15996.000000,35580.000000,41897.000000,23234.000000
16040.000000,35557.000000,41856.000000,23246.000000
15974.000000,35575.000000,41874.000000,23230.000000
15981.000000,35524.000000,41877.000000,23242.000000
15969.000000,35546.000000,41864.000000,23230.000000
15984.000000,35525.000000,41897.000000,23241.000000
15993.000000,35548.000000,41884.000000,23230.000000
16000.000000,35552.000000,41876.000000,23214.000000
15989.000000,35568.000000,41878.000000,23233.000000
15985.000000,35549.000000,41888.000000,23238.000000
16009.000000,35578.000000,41900.000000,23230.000000
16042.000000,35601.000000,41906.000000,23228.000000
16057.000000,35572.000000,41911.000000,23257.000000
16014.000000,35585.000000,41942.000000,23259.000000
16078.000000,35610.000000,41930.000000,23271.000000
16082.000000,35637.000000,41927.000000,23262.000000
16125.000000,35642.000000,41950.000000,23274.000000
16123.000000,35703.000000,41953.000000,23273.000000
16159.000000,35716.000000,41983.000000,23288.000000
16225.000000,35743.000000,42030.000000,23283.000000
16201.000000,35776.000000,42006.000000,23308.000000
16263.000000,35816.000000,42050.000000,23305.000000
16273.000000,35862.000000,42059.000000,23312.000000
16295.000000,35872.000000,42065.000000,23339.000000
16309.000000,35913.000000,42095.000000,23317.000000
16337.000000,35912.000000,42093.000000,23350.000000
16335.000000,35955.000000,42104.000000,23364.000000
16361.000000,35972.000000,42119.000000,23385.000000
16362.000000,36016.000000,42143.000000,23349.000000
16387.000000,36001.000000,42150.000000,23348.000000
16385.000000,36030.000000,42149.000000,23373.000000
16377.000000,35997.000000,42193.000000,23349.000000
16410.000000,36014.000000,42156.000000,23391.000000
16398.000000,35977.000000,42144.000000,23367.000000
16406.000000,36028.000000,42141.000000,23358.000000
16384.000000,36025.000000,42122.000000,23342.000000
16365.000000,35979.000000,42102.000000,23355.000000
16372.000000,35966.000000,42137.000000,23362.000000
16394.000000,36006.000000,42138.000000,23362.000000
16335.000000,35993.000000,42159.000000,23372.000000
16367.000000,35983.000000,42120.000000,23374.000000
16342.000000,35925.000000,42125.000000,23348.000000
16372.000000,35936.000000,42103.000000,23361.000000
16331.000000,35945.000000,42083.000000,23348.000000
16319.000000,35896.000000,42132.000000,23370.000000
16307.000000,35912.000000,42096.000000,23338.000000
16336.000000,35900.000000,42081.000000,23351.000000
16331.000000,35886.000000,42093.000000,23347.000000
16309.000000,35883.000000,42117.000000,23356.000000
16292.000000,35917.000000,42057.000000,23344.000000
16308.000000,35883.000000,42084.000000,23354.000000
16308.000000,35869.000000,42080.000000,23357.000000
16270.000000,35849.000000,42063.000000,23324.000000
16300.000000,35878.000000,42044.000000,23342.000000
16282.000000,35889.000000,42084.000000,23329.000000
16309.000000,35871.000000,42066.000000,23339.000000
16301.000000,35870.000000,42068.000000,23333.000000
16246.000000,35877.000000,42069.000000,23341.000000
16278.000000,35852.000000,42058.000000,23359.000000
16242.000000,35889.000000,42072.000000,23340.000000
16251.000000,35872.000000,42072.000000,23341.000000
16219.000000,35841.000000,42059.000000,23344.000000
16235.000000,35849.000000,42043.000000,23328.000000
16234.000000,35835.000000,42058.000000,23330.000000
16236.000000,35810.000000,42033.000000,23337.000000
16243.000000,35812.000000,42042.000000,23315.000000
16204.000000,35811.000000,42042.000000,23305.000000
16221.000000,35760.000000,42055.000000,23306.000000
16189.000000,35793.000000,42025.000000,23320.000000
16199.000000,35767.000000,42016.000000,23311.000000
16193.000000,35786.000000,41987.000000,23314.000000
16182.000000,35762.000000,42006.000000,23323.000000
16205.000000,35769.000000,42012.000000,23332.000000
16172.000000,35743.000000,42035.000000,23304.000000
16195.000000,35747.000000,41988.000000,23295.000000
16162.000000,35736.000000,41989.000000,23306.000000
16198.000000,35756.000000,41985.000000,23289.000000
16187.000000,35726.000000,42007.000000,23327.000000
16139.000000,35693.000000,41982.000000,23318.000000
16140.000000,35751.000000,41993.000000,23317.000000
16146.000000,35744.000000,41980.000000,23309.000000
16154.000000,35728.000000,41994.000000,23293.000000
16159.000000,35690.000000,42003.000000,23301.000000
16145.000000,35710.000000,41963.000000,23284.000000
16136.000000,35681.000000,41982.000000,23311.000000
16135.000000,35726.000000,41982.000000,23285.000000
16120.000000,35742.000000,41979.000000,23278.000000
16140.000000,35739.000000,41975.000000,23295.000000
16129.000000,35707.000000,41986.000000,23309.000000
16136.000000,35667.000000,41974.000000,23304.000000
16150.000000,35701.000000,41953.000000,23317.000000
16150.000000,35704.000000,41971.000000,23277.000000
16127.000000,35694.000000,41953.000000,23300.000000
16103.000000,35698.000000,41957.000000,23287.000000
16123.000000,35679.000000,41988.000000,23292.000000
16137.000000,35670.000000,41953.000000,23308.000000
16079.000000,35679.000000,41986.000000,23284.000000
16073.000000,35638.000000,41959.000000,23291.000000
16090.000000,35654.000000,41956.000000,23295.000000
16089.000000,35632.000000,41958.000000,23297.000000
16090.000000,35641.000000,41948.000000,23284.000000
16064.000000,35627.000000,41913.000000,23290.000000
16071.000000,35609.000000,41942.000000,23238.000000
16052.000000,35595.000000,41920.000000,23257.000000
16049.000000,35604.000000,41875.000000,23247.000000
16042.000000,35556.000000,41891.000000,23261.000000
16045.000000,35618.000000,41885.000000,23242.000000
16049.000000,35594.000000,41888.000000,23265.000000
16013.000000,35542.000000,41929.000000,23283.000000
16042.000000,35583.000000,41895.000000,23253.000000
16011.000000,35586.000000,41895.000000,23246.000000
16023.000000,35576.000000,41884.000000,23258.000000
16026.000000,35570.000000,41904.000000,23237.000000
16027.000000,35569.000000,41905.000000,23246.000000
16023.000000,35602.000000,41906.000000,23254.000000
16049.000000,35611.000000,41885.000000,23255.000000
