660nm,730nm,850nm,940nm
29739.000000,16207.000000,29357.000000,20966.000000
29705.000000,16187.000000,29303.000000,20933.000000
29673.000000,16167.000000,29249.000000,20899.000000
29642.000000,16148.000000,29197.000000,20860.000000
29609.000000,16127.000000,29146.000000,20814.000000
29572.000000,16105.000000,29095.000000,20761.000000
29534.000000,16082.000000,29047.000000,20709.000000
29495.000000,16055.000000,29001.000000,20665.000000
29460.000000,16029.000000,28959.000000,20627.000000
29429.000000,16007.000000,28920.000000,20594.000000
29401.000000,15988.000000,28886.000000,20565.000000
29373.000000,15969.000000,28857.000000,20538.000000
29343.000000,15949.000000,28829.000000,20510.000000
29313.000000,15928.000000,28800.000000,20483.000000
29286.000000,15909.000000,28775.000000,20458.000000
29263.000000,15894.000000,28755.000000,20439.000000
29245.000000,15883.000000,28738.000000,20423.000000
29232.000000,15876.000000,28721.000000,20411.000000
29222.000000,15871.000000,28704.000000,20400.000000
29215.000000,15867.000000,28686.000000,20387.000000
29206.000000,15864.000000,28667.000000,20369.000000
29195.000000,15861.000000,28647.000000,20346.000000
29183.000000,15856.000000,28626.000000,20323.000000
29165.000000,15849.000000,28599.000000,20300.000000
29142.000000,15838.000000,28564.000000,20274.000000
29113.000000,15824.000000,28523.000000,20245.000000
29080.000000,15806.000000,28477.000000,20211.000000
29040.000000,15785.000000,28426.000000,20164.000000
28993.000000,15759.000000,28365.000000,20106.000000
28941.000000,15729.000000,28297.000000,20044.000000
28884.000000,15697.000000,28224.000000,19981.000000
28826.000000,15661.000000,28147.000000,19915.000000
28767.000000,15623.000000,28064.000000,19845.000000
28705.000000,15582.000000,27975.000000,19767.000000
28641.000000,15541.000000,27882.000000,19682.000000
28575.000000,15499.000000,27784.000000,19590.000000
28507.000000,15455.000000,27682.000000,19493.000000
28435.000000,15406.000000,27577.000000,19394.000000
28361.000000,15355.000000,27468.000000,19298.000000
28283.000000,15304.000000,27359.000000,19206.000000
28203.000000,15253.000000,27248.000000,19121.000000
28124.000000,15202.000000,27137.000000,19037.000000
28049.000000,15152.000000,27027.000000,18949.000000
27976.000000,15105.000000,26918.000000,18856.000000
27905.000000,15062.000000,26810.000000,18761.000000
27831.000000,15020.000000,26704.000000,18666.000000
27753.000000,14977.000000,26595.000000,18571.000000
27677.000000,14933.000000,26486.000000,18479.000000
27605.000000,14891.000000,26380.000000,18394.000000
27537.000000,14850.000000,26277.000000,18312.000000
27470.000000,14810.000000,26175.000000,18225.000000
27404.000000,14769.000000,26076.000000,18135.000000
27338.000000,14730.000000,25980.000000,18046.000000
27271.000000,14692.000000,25888.000000,17961.000000
27204.000000,14653.000000,25799.000000,17881.000000
27136.000000,14614.000000,25708.000000,17805.000000
27071.000000,14576.000000,25616.000000,17730.000000
27008.000000,14540.000000,25530.000000,17656.000000
