660nm,730nm,850nm,940nm
28933.000000,53116.000000,52309.000000,27366.000000
28938.000000,53130.000000,52267.000000,27377.000000
28865.000000,53084.000000,52288.000000,27393.000000
28899.000000,53091.000000,52265.000000,27371.000000
28907.000000,53074.000000,52280.000000,27345.000000
28872.000000,53080.000000,52273.000000,27387.000000
28892.000000,53090.000000,52281.000000,27380.000000
28844.000000,53047.000000,52281.000000,27347.000000
28859.000000,53070.000000,52272.000000,27352.000000
28838.000000,53030.000000,52268.000000,27348.000000
28829.000000,53003.000000,52247.000000,27340.000000
28793.000000,53011.000000,52249.000000,27350.000000
28819.000000,52995.000000,52228.000000,27379.000000
28794.000000,53019.000000,52227.000000,27349.000000
28796.000000,52974.000000,52225.000000,27350.000000
28771.000000,52965.000000,52200.000000,27320.000000
28772.000000,52949.000000,52222.000000,27354.000000
28770.000000,52966.000000,52199.000000,27337.000000
28726.000000,52956.000000,52224.000000,27334.000000
28731.000000,52920.000000,52213.000000,27321.000000
28735.000000,52929.000000,52197.000000,27318.000000
28703.000000,52929.000000,52184.000000,27287.000000
28709.000000,52911.000000,52191.000000,27325.000000
28727.000000,52914.000000,52187.000000,27302.000000
28729.000000,52905.000000,52191.000000,27305.000000
28718.000000,52882.000000,52156.000000,27322.000000
28690.000000,52937.000000,52181.000000,27327.000000
28708.000000,52876.000000,52179.000000,27329.000000
28674.000000,52918.000000,52149.000000,27273.000000
28672.000000,52891.000000,52146.000000,27310.000000
28708.000000,52870.000000,52144.000000,27294.000000
28658.000000,52860.000000,52176.000000,27310.000000
28673.000000,52830.000000,52154.000000,27278.000000
28660.000000,52864.000000,52136.000000,27330.000000
28619.000000,52846.000000,52146.000000,27300.000000
28651.000000,52810.000000,52105.000000,27297.000000
28654.000000,52834.000000,52114.000000,27288.000000
28638.000000,52806.000000,52132.000000,27293.000000
28615.000000,52810.000000,52102.000000,27288.000000
28621.000000,52804.000000,52118.000000,27299.000000
28627.000000,52811.000000,52125.000000,27290.000000
28605.000000,52821.000000,52104.000000,27288.000000
28600.000000,52790.000000,52133.000000,27310.000000
28593.000000,52753.000000,52114.000000,27299.000000
28625.000000,52790.000000,52103.000000,27297.000000
28592.000000,52784.000000,52120.000000,27293.000000
28645.000000,52789.000000,52097.000000,27259.000000
28595.000000,52798.000000,52097.000000,27280.000000
28587.000000,52784.000000,52074.000000,27282.000000
28556.000000,52793.000000,52108.000000,27276.000000
28583.000000,52773.000000,52097.000000,27294.000000
28586.000000,52769.000000,52096.000000,27273.000000
28562.000000,52762.000000,52095.000000,27277.000000
28592.000000,52780.000000,52077.000000,27284.000000
28575.000000,52745.000000,52091.000000,27278.000000
28549.000000,52737.000000,52108.000000,27291.000000
28581.000000,52766.000000,52111.000000,27306.000000
28582.000000,52776.000000,52084.000000,27303.000000
28550.000000,52737.000000,52074.000000,27286.000000
28561.000000,52725.000000,52078.000000,27265.000000
28549.000000,52726.000000,52104.000000,27249.000000
28539.000000,52710.000000,52080.000000,27278.000000
28531.000000,52745.000000,52065.000000,27263.000000
28545.000000,52717.000000,52064.000000,27281.000000
28542.000000,52696.000000,52072.000000,27269.000000
28490.000000,52732.000000,52081.000000,27253.000000
28527.000000,52725.000000,52067.000000,27277.000000
28524.000000,52711.000000,52067.000000,27269.000000
28534.000000,52707.000000,52062.000000,27284.000000
28535.000000,52720.000000,52043.000000,27284.000000
28522.000000,52755.000000,52050.000000,27267.000000
28526.000000,52694.000000,52061.000000,27273.000000
28534.000000,52727.000000,52053.000000,27275.000000
28533.000000,52717.000000,52037.000000,27255.000000
28568.000000,52722.000000,52064.000000,27286.000000
28570.000000,52736.000000,52125.000000,27285.000000
28543.000000,52787.000000,52079.000000,27282.000000
28578.000000,52770.000000,52093.000000,27279.000000
28570.000000,52751.000000,52104.000000,27276.000000
28597.000000,52768.000000,52106.000000,27281.000000
28583.000000,52811.000000,52119.000000,27278.000000
28631.000000,52758.000000,52084.000000,27297.000000
28639.000000,52809.000000,52116.000000,27281.000000
28610.000000,52792.000000,52139.000000,27315.000000
28661.000000,52829.000000,52129.000000,27297.000000
28652.000000,52860.000000,52152.000000,27309.000000
28665.000000,52877.000000,52139.000000,27300.000000
28681.000000,52881.000000,52141.000000,27292.000000
28754.000000,52960.000000,52199.000000,27302.000000
28756.000000,52927.000000,52194.000000,27333.000000
28763.000000,52959.000000,52194.000000,27328.000000
28764.000000,53001.000000,52250.000000,27326.000000
28811.000000,53008.000000,52232.000000,27347.000000
28796.000000,53052.000000,52243.000000,27346.000000
28847.000000,53047.000000,52266.000000,27341.000000
28912.000000,53107.000000,52312.000000,27372.000000
28912.000000,53163.000000,52321.000000,27371.000000
28937.000000,53166.000000,52310.000000,27380.000000
28901.000000,53179.000000,52318.000000,27365.000000
28964.000000,53188.000000,52345.000000,27381.000000
28984.000000,53230.000000,52343.000000,27405.000000
29031.000000,53252.000000,52378.000000,27411.000000
29034.000000,53250.000000,52380.000000,27406.000000
29039.000000,53251.000000,52389.000000,27400.000000
29031.000000,53287.000000,52403.000000,27397.000000
29022.000000,53277.000000,52417.000000,27410.000000
29019.000000,53244.000000,52391.000000,27429.000000
28995.000000,53282.000000,52392.000000,27390.000000
28993.000000,53204.000000,52356.000000,27411.000000
28978.000000,53242.000000,52358.000000,27393.000000
28992.000000,53215.000000,52360.000000,27389.000000
28981.000000,53208.000000,52387.000000,27363.000000
28990.000000,53234.000000,52385.000000,27401.000000
28974.000000,53215.000000,52355.000000,27392.000000
28978.000000,53221.000000,52355.000000,27385.000000
28966.000000,53225.000000,52348.000000,27367.000000
28974.000000,53199.000000,52327.000000,27393.000000
28937.000000,53205.000000,52330.000000,27374.000000
28929.000000,53206.000000,52358.000000,27391.000000
28918.000000,53192.000000,52337.000000,27383.000000
28942.000000,53170.000000,52318.000000,27373.000000
28895.000000,53163.000000,52354.000000,27377.000000
28923.000000,53131.000000,52328.000000,27362.000000
28888.000000,53153.000000,52326.000000,27368.000000
28931.000000,53139.000000,52318.000000,27378.000000
28882.000000,53143.000000,52310.000000,27358.000000
28893.000000,53129.000000,52308.000000,27360.000000
28901.000000,53147.000000,52316.000000,27367.000000
28883.000000,53146.000000,52341.000000,27356.000000
28949.000000,53137.000000,52313.000000,27371.000000
28874.000000,53142.000000,52307.000000,27340.000000
28852.000000,53114.000000,52261.000000,27380.000000
28889.000000,53119.000000,52309.000000,27374.000000
28853.000000,53100.000000,52321.000000,27374.000000
28872.000000,53107.000000,52293.000000,27357.000000
28840.000000,53098.000000,52319.000000,27363.000000
28858.000000,53098.000000,52302.000000,27342.000000
28826.000000,53114.000000,52263.000000,27338.000000
28810.000000,53075.000000,52278.000000,27337.000000
28816.000000,53065.000000,52281.000000,27340.000000
28797.000000,53047.000000,52262.000000,27352.000000
28822.000000,53045.000000,52251.000000,27350.000000
28831.000000,53057.000000,52260.000000,27350.000000
28810.000000,53048.000000,52267.000000,27337.000000
28794.000000,53030.000000,52257.000000,27324.000000
28787.000000,53025.000000,52244.000000,27321.000000
28807.000000,53017.000000,52240.000000,27347.000000
28783.000000,52993.000000,52261.000000,27332.000000
28818.000000,52984.000000,52235.000000,27335.000000
28781.000000,53028.000000,52233.000000,27321.000000
28786.000000,52998.000000,52223.000000,27321.000000
28757.000000,53001.000000,52215.000000,27325.000000
28752.000000,52993.000000,52244.000000,27351.000000
28762.000000,53030.000000,52212.000000,27298.000000
28715.000000,52968.000000,52239.000000,27320.000000
28728.000000,52977.000000,52241.000000,27307.000000
28713.000000,53005.000000,52235.000000,27328.000000
28706.000000,52976.000000,52212.000000,27320.000000
28714.000000,52978.000000,52198.000000,27292.000000
28727.000000,52926.000000,52195.000000,27297.000000
28715.000000,52957.000000,52205.000000,27301.000000
28704.000000,52951.000000,52208.000000,27281.000000
28718.000000,52918.000000,52195.000000,27327.000000
28698.000000,52899.000000,52203.000000,27295.000000
28727.000000,52918.000000,52201.000000,27305.000000
28696.000000,52926.000000,52141.000000,27255.000000
28676.000000,52918.000000,52189.000000,27277.000000
28675.000000,52909.000000,52137.000000,27294.000000
28625.000000,52904.000000,52185.000000,27283.000000
28655.000000,52883.000000,52168.000000,27285.000000
28633.000000,52902.000000,52150.000000,27290.000000
28631.000000,52865.000000,52139.000000,27281.000000
28639.000000,52868.000000,52140.000000,27281.000000
28633.000000,52852.000000,52149.000000,27289.000000
28646.000000,52870.000000,52146.000000,27258.000000
28614.000000,52833.000000,52139.000000,27275.000000
28625.000000,52865.000000,52130.000000,27282.000000
28598.000000,52842.000000,52165.000000,27285.000000
28608.000000,52844.000000,52149.000000,27268.000000
28581.000000,52831.000000,52138.000000,27268.000000
28601.000000,52830.000000,52154.000000,27263.000000
28597.000000,52859.000000,52106.000000,27224.000000
28568.000000,52838.000000,52137.000000,27247.000000
28558.000000,52818.000000,52137.000000,27237.000000
28551.000000,52845.000000,52101.000000,27257.000000
28558.000000,52841.000000,52098.000000,27260.000000
28557.000000,52773.000000,52105.000000,27254.000000
28597.000000,52797.000000,52119.000000,27258.000000
28550.000000,52787.000000,52124.000000,27235.000000
28556.000000,52790.000000,52089.000000,27258.000000
28543.000000,52736.000000,52122.000000,27265.000000
28561.000000,52752.000000,52108.000000,27239.000000
28551.000000,52777.000000,52113.000000,27236.000000
28563.000000,52778.000000,52095.000000,27262.000000
28533.000000,52759.000000,52123.000000,27264.000000
28537.000000,52779.000000,52088.000000,27257.000000
28505.000000,52771.000000,52116.000000,27283.000000
28534.000000,52780.000000,52094.000000,27245.000000
28513.000000,52768.000000,52098.000000,27282.000000
28534.000000,52760.000000,52085.000000,27255.000000
28505.000000,52752.000000,52084.000000,27235.000000
28512.000000,52748.000000,52071.000000,27243.000000
28517.000000,52752.000000,52075.000000,27222.000000
28506.000000,52713.000000,52085.000000,27237.000000
28514.000000,52736.000000,52095.000000,27226.000000
28479.000000,52724.000000,52091.000000,27239.000000
28520.000000,52728.000000,52051.000000,27255.000000
28473.000000,52706.000000,52079.000000,27232.000000
28481.000000,52698.000000,52065.000000,27254.000000
28465.000000,52737.000000,52074.000000,27244.000000
