660nm,730nm,850nm,940nm
17313.000000,45939.000000,47833.000000,24622.000000
17277.000000,45943.000000,47822.000000,24591.000000
17330.000000,45949.000000,47788.000000,24623.000000
17284.000000,45922.000000,47823.000000,24576.000000
17297.000000,45917.000000,47795.000000,24628.000000
17319.000000,45935.000000,47796.000000,24615.000000
17320.000000,45946.000000,47808.000000,24634.000000
17310.000000,45914.000000,47804.000000,24585.000000
17291.000000,45907.000000,47810.000000,24577.000000
17343.000000,45907.000000,47835.000000,24616.000000
17314.000000,45952.000000,47806.000000,24595.000000
17353.000000,45954.000000,47826.000000,24581.000000
17338.000000,45964.000000,47826.000000,24561.000000
17368.000000,45961.000000,47819.000000,24592.000000
17352.000000,45952.000000,47845.000000,24597.000000
17333.000000,45929.000000,47823.000000,24580.000000
17384.000000,45950.000000,47813.000000,24570.000000
17336.000000,45947.000000,47843.000000,24560.000000
17359.000000,45935.000000,47833.000000,24580.000000
17372.000000,45971.000000,47822.000000,24587.000000
17346.000000,45928.000000,47828.000000,24567.000000
17354.000000,45922.000000,47859.000000,24582.000000
17338.000000,45925.000000,47822.000000,24583.000000
17337.000000,45924.000000,47809.000000,24570.000000
17349.000000,45911.000000,47827.000000,24591.000000
17329.000000,45902.000000,47818.000000,24574.000000
17387.000000,45943.000000,47828.000000,24609.000000
17346.000000,45942.000000,47817.000000,24568.000000
17347.000000,45978.000000,47841.000000,24563.000000
17388.000000,45936.000000,47838.000000,24586.000000
17382.000000,45969.000000,47812.000000,24570.000000
17395.000000,45971.000000,47842.000000,24600.000000
17401.000000,45954.000000,47827.000000,24581.000000
17388.000000,45994.000000,47850.000000,24559.000000
17384.000000,45953.000000,47828.000000,24579.000000
17381.000000,46012.000000,47819.000000,24598.000000
17382.000000,45980.000000,47854.000000,24589.000000
17391.000000,45987.000000,47840.000000,24620.000000
17395.000000,45968.000000,47839.000000,24573.000000
17386.000000,45996.000000,47843.000000,24603.000000
17370.000000,45975.000000,47844.000000,24599.000000
17387.000000,45943.000000,47837.000000,24581.000000
17344.000000,45990.000000,47841.000000,24588.000000
17384.000000,45944.000000,47816.000000,24582.000000
17369.000000,45968.000000,47813.000000,24542.000000
17371.000000,45950.000000,47850.000000,24610.000000
17374.000000,45979.000000,47803.000000,24600.000000
17373.000000,45937.000000,47859.000000,24571.000000
17361.000000,45983.000000,47839.000000,24567.000000
17342.000000,45961.000000,47838.000000,24573.000000
17377.000000,45982.000000,47840.000000,24593.000000
17364.000000,45977.000000,47852.000000,24547.000000
17385.000000,45945.000000,47846.000000,24615.000000
17392.000000,45935.000000,47880.000000,24592.000000
17345.000000,45973.000000,47766.000000,24564.000000
17340.000000,45966.000000,47812.000000,24586.000000
17361.000000,45946.000000,47814.000000,24608.000000
17328.000000,45938.000000,47812.000000,24572.000000
17330.000000,45919.000000,47819.000000,24581.000000
17323.000000,45946.000000,47794.000000,24573.000000
17283.000000,45900.000000,47794.000000,24561.000000
17277.000000,45904.000000,47779.000000,24566.000000
17263.000000,45886.000000,47793.000000,24563.000000
17315.000000,45885.000000,47774.000000,24552.000000
17237.000000,45887.000000,47786.000000,24524.000000
17253.000000,45872.000000,47756.000000,24527.000000
17231.000000,45920.000000,47770.000000,24555.000000
17233.000000,45830.000000,47763.000000,24528.000000
17216.000000,45886.000000,47760.000000,24535.000000
17245.000000,45862.000000,47773.000000,24533.000000
17246.000000,45854.000000,47768.000000,24531.000000
17220.000000,45842.000000,47774.000000,24517.000000
17242.000000,45892.000000,47784.000000,24547.000000
17186.000000,45865.000000,47779.000000,24533.000000
17233.000000,45905.000000,47777.000000,24535.000000
17233.000000,45884.000000,47785.000000,24534.000000
17229.000000,45916.000000,47765.000000,24554.000000
17237.000000,45907.000000,47765.000000,24533.000000
17218.000000,45899.000000,47779.000000,24569.000000
17232.000000,45926.000000,47782.000000,24520.000000
17216.000000,45948.000000,47802.000000,24535.000000
17235.000000,45929.000000,47781.000000,24534.000000
17250.000000,45964.000000,47807.000000,24531.000000
17254.000000,45938.000000,47815.000000,24522.000000
17243.000000,45965.000000,47831.000000,24515.000000
17259.000000,45947.000000,47793.000000,24545.000000
17264.000000,45974.000000,47799.000000,24536.000000
17250.000000,45957.000000,47803.000000,24522.000000
17266.000000,45966.000000,47807.000000,24547.000000
17250.000000,45938.000000,47801.000000,24539.000000
17248.000000,45928.000000,47815.000000,24519.000000
17231.000000,45913.000000,47812.000000,24514.000000
17245.000000,45903.000000,47789.000000,24539.000000
17217.000000,45945.000000,47806.000000,24551.000000
17209.000000,45914.000000,47782.000000,24549.000000
17248.000000,45910.000000,47783.000000,24545.000000
17211.000000,45868.000000,47764.000000,24578.000000
17203.000000,45917.000000,47777.000000,24545.000000
17181.000000,45895.000000,47753.000000,24562.000000
17169.000000,45869.000000,47774.000000,24530.000000
17194.000000,45912.000000,47778.000000,24552.000000
17139.000000,45868.000000,47745.000000,24540.000000
17166.000000,45864.000000,47771.000000,24542.000000
17174.000000,45839.000000,47732.000000,24524.000000
17149.000000,45888.000000,47760.000000,24531.000000
17168.000000,45887.000000,47754.000000,24539.000000
17155.000000,45891.000000,47750.000000,24542.000000
17150.000000,45856.000000,47730.000000,24560.000000
17138.000000,45878.000000,47761.000000,24525.000000
17159.000000,45882.000000,47760.000000,24546.000000
17137.000000,45880.000000,47742.000000,24505.000000
17156.000000,45852.000000,47752.000000,24561.000000
17149.000000,45886.000000,47746.000000,24527.000000
17186.000000,45867.000000,47756.000000,24524.000000
17185.000000,45871.000000,47736.000000,24529.000000
17161.000000,45874.000000,47754.000000,24538.000000
17199.000000,45889.000000,47734.000000,24522.000000
17172.000000,45901.000000,47754.000000,24536.000000
17168.000000,45879.000000,47748.000000,24530.000000
17182.000000,45912.000000,47760.000000,24539.000000
17178.000000,45867.000000,47759.000000,24558.000000
17171.000000,45853.000000,47746.000000,24518.000000
17140.000000,45834.000000,47756.000000,24555.000000
17139.000000,45843.000000,47742.000000,24545.000000
17149.000000,45812.000000,47724.000000,24539.000000
17172.000000,45821.000000,47717.000000,24556.000000
17169.000000,45801.000000,47732.000000,24531.000000
17166.000000,45819.000000,47727.000000,24557.000000
17135.000000,45851.000000,47720.000000,24554.000000
17120.000000,45780.000000,47715.000000,24574.000000
17133.000000,45851.000000,47714.000000,24513.000000
17114.000000,45821.000000,47717.000000,24565.000000
17135.000000,45775.000000,47710.000000,24545.000000
17111.000000,45812.000000,47748.000000,24555.000000
17147.000000,45793.000000,47693.000000,24561.000000
17127.000000,45814.000000,47711.000000,24553.000000
17091.000000,45802.000000,47710.000000,24566.000000
17103.000000,45830.000000,47707.000000,24573.000000
17083.000000,45801.000000,47702.000000,24546.000000
17128.000000,45796.000000,47703.000000,24548.000000
17091.000000,45768.000000,47736.000000,24554.000000
17099.000000,45772.000000,47702.000000,24564.000000
17058.000000,45781.000000,47709.000000,24543.000000
17062.000000,45766.000000,47678.000000,24575.000000
17065.000000,45777.000000,47661.000000,24531.000000
17053.000000,45728.000000,47681.000000,24547.000000
17068.000000,45760.000000,47692.000000,24528.000000
17034.000000,45715.000000,47670.000000,24546.000000
17045.000000,45748.000000,47665.000000,24550.000000
17041.000000,45739.000000,47673.000000,24541.000000
17084.000000,45706.000000,47661.000000,24552.000000
17039.000000,45755.000000,47660.000000,24519.000000
17032.000000,45745.000000,47655.000000,24548.000000
17033.000000,45706.000000,47661.000000,24501.000000
17023.000000,45748.000000,47686.000000,24548.000000
17027.000000,45675.000000,47648.000000,24533.000000
17005.000000,45700.000000,47662.000000,24523.000000
17005.000000,45694.000000,47648.000000,24535.000000
17004.000000,45722.000000,47634.000000,24531.000000
16986.000000,45680.000000,47637.000000,24499.000000
17025.000000,45688.000000,47620.000000,24510.000000
17002.000000,45697.000000,47641.000000,24532.000000
17005.000000,45676.000000,47632.000000,24522.000000
16954.000000,45670.000000,47648.000000,24517.000000
17018.000000,45674.000000,47639.000000,24512.000000
16972.000000,45671.000000,47611.000000,24525.000000
16968.000000,45639.000000,47603.000000,24512.000000
16957.000000,45653.000000,47602.000000,24503.000000
16987.000000,45646.000000,47601.000000,24509.000000
16960.000000,45652.000000,47606.000000,24484.000000
16960.000000,45611.000000,47585.000000,24496.000000
16978.000000,45621.000000,47595.000000,24489.000000
16935.000000,45619.000000,47615.000000,24489.000000
16902.000000,45643.000000,47590.000000,24474.000000
16902.000000,45617.000000,47581.000000,24485.000000
16903.000000,45574.000000,47592.000000,24474.000000
16940.000000,45612.000000,47589.000000,24460.000000
16918.000000,45623.000000,47581.000000,24473.000000
16895.000000,45580.000000,47561.000000,24466.000000
16871.000000,45633.000000,47564.000000,24434.000000
16884.000000,45610.000000,47576.000000,24482.000000
16903.000000,45594.000000,47559.000000,24438.000000
16882.000000,45622.000000,47593.000000,24427.000000
16883.000000,45594.000000,47594.000000,24480.000000
16885.000000,45632.000000,47584.000000,24436.000000
16887.000000,45586.000000,47573.000000,24438.000000
16887.000000,45625.000000,47568.000000,24417.000000
16899.000000,45612.000000,47578.000000,24411.000000
16908.000000,45639.000000,47568.000000,24422.000000
16860.000000,45605.000000,47599.000000,24437.000000
16904.000000,45619.000000,47570.000000,24433.000000
16894.000000,45608.000000,47591.000000,24410.000000
16899.000000,45610.000000,47580.000000,24431.000000
16890.000000,45612.000000,47565.000000,24432.000000
16938.000000,45610.000000,47577.000000,24440.000000
16920.000000,45630.000000,47573.000000,24421.000000
16901.000000,45604.000000,47577.000000,24419.000000
16943.000000,45608.000000,47600.000000,24437.000000
16913.000000,45637.000000,47575.000000,24443.000000
16906.000000,45642.000000,47586.000000,24434.000000
16928.000000,45653.000000,47596.000000,24421.000000
16960.000000,45638.000000,47615.000000,24445.000000
16955.000000,45669.000000,47640.000000,24462.000000
16966.000000,45672.000000,47623.000000,24473.000000
16978.000000,45682.000000,47650.000000,24448.000000
16937.000000,45713.000000,47661.000000,24447.000000
16983.000000,45704.000000,47663.000000,24470.000000
16974.000000,45730.000000,47660.000000,24479.000000
16997.000000,45729.000000,47641.000000,24464.000000
16992.000000,45761.000000,47693.000000,24461.000000
16992.000000,45753.000000,47669.000000,24460.000000
17013.000000,45740.000000,47680.000000,24457.000000
16999.000000,45788.000000,47720.000000,24483.000000
17053.000000,45816.000000,47698.000000,24466.000000
17031.000000,45840.000000,47727.000000,24467.000000
17038.000000,45810.000000,47712.000000,24461.000000
17028.000000,45847.000000,47703.000000,24473.000000
17047.000000,45825.000000,47716.000000,24500.000000
17039.000000,45837.000000,47705.000000,24478.000000
17033.000000,45843.000000,47726.000000,24474.000000
17066.000000,45849.000000,47735.000000,24488.000000
17047.000000,45893.000000,47752.000000,24485.000000
17039.000000,45859.000000,47712.000000,24510.000000
17045.000000,45880.000000,47728.000000,24468.000000
17032.000000,45833.000000,47717.000000,24475.000000
17044.000000,45843.000000,47714.000000,24499.000000
17061.000000,45867.000000,47729.000000,24490.000000
17051.000000,45843.000000,47739.000000,24493.000000
17032.000000,45878.000000,47733.000000,24497.000000
17051.000000,45831.000000,47724.000000,24494.000000
17009.000000,45837.000000,47748.000000,24515.000000
17078.000000,45841.000000,47721.000000,24525.000000
17051.000000,45841.000000,47715.000000,24490.000000
17054.000000,45863.000000,47704.000000,24518.000000
17052.000000,45821.000000,47713.000000,24504.000000
17043.000000,45816.000000,47722.000000,24512.000000
17049.000000,45839.000000,47704.000000,24541.000000
17062.000000,45830.000000,47721.000000,24532.000000
17060.000000,45795.000000,47706.000000,24503.000000
17027.000000,45861.000000,47687.000000,24526.000000
17037.000000,45816.000000,47703.000000,24544.000000
17032.000000,45849.000000,47700.000000,24525.000000
17016.000000,45759.000000,47710.000000,24553.000000
17032.000000,45789.000000,47707.000000,24542.000000
17044.000000,45794.000000,47709.000000,24541.000000
17043.000000,45761.000000,47695.000000,24546.000000
17014.000000,45815.000000,47672.000000,24563.000000
17033.000000,45758.000000,47678.000000,24547.000000
17024.000000,45773.000000,47663.000000,24527.000000
16977.000000,45765.000000,47707.000000,24543.000000
